id,number,title,comments,state,repo
4263836,1737,Resubmission: Multi-Workspace Alt-Tab,56,closed,linuxmint/cinnamon
3851504,1636,cinnamon-control-center module integration.,50,closed,linuxmint/cinnamon
5534359,1966,[2.2] [Settings][Calendar] Use a more intuitive way of settings date formats,41,closed,linuxmint/cinnamon
139566328,6878,Refactor the extension system and add commonjs compatible module importation,18,closed,linuxmint/cinnamon
151067623,6993,Network applet: Port to libnm,39,closed,linuxmint/cinnamon
256796183,8428,[WIP] bumpmaps - rework and turn on,16,closed,linuxmint/cinnamon
239019784,8150,cs_calendar.py Port the remaining date/time settings to python,5,closed,linuxmint/cinnamon
89385852,5798,[menu-applet] decodeUriComponent in app description,34,closed,linuxmint/cinnamon
4178661,1717,"[Design] Enable multiple workspace rows (Real 2D workspace grid), add workspace-thumbnail zoom, and more",30,closed,linuxmint/cinnamon
5269151,1888,Gnome 3.8 compatibility rollup,29,closed,linuxmint/cinnamon
70944857,5324,Xlet settings overhaul,29,closed,linuxmint/cinnamon
159331034,7149,Create new cinnamon-xlet-makepot utility for automattically extractin…,5,closed,linuxmint/cinnamon
286398651,8617,Make the libnm library optional,26,closed,linuxmint/cinnamon
167026675,7255,[WIP] Support for environment colors in themes,25,closed,linuxmint/cinnamon
324945140,8884,Make volume step in applet follow the volume media keys value set.,25,closed,linuxmint/cinnamon
1688545,847,Refactoring of Menu applet,27,closed,linuxmint/cinnamon
88724859,5780,[menu-applet] rewritten keynavigation codeblock,27,closed,linuxmint/cinnamon
139104643,6872,[WIP] Implement a front-end for the search providers,2,closed,linuxmint/cinnamon
223870201,7943,[WIP] Add a window list with app grouping,2,closed,linuxmint/cinnamon
539032480,9771,[wip] menu applet: Make the menu resizeable.,27,closed,linuxmint/cinnamon
21994877,3553,[WIP] Added flickr support for slideshow,19,closed,linuxmint/cinnamon
4048438,1679,[WIP]  Applet settings,25,closed,linuxmint/cinnamon
4780475,1814,More intuitive/visual hot corner configuration.,24,closed,linuxmint/cinnamon
1728219,877,Added panel right click menu,24,closed,linuxmint/cinnamon
3635679,1598,[Alt-Tab] Show windows from all workspaces,24,closed,linuxmint/cinnamon
1444902904,11770,fix: Resizing Applet PopupMenus will go behind panel if panel is set to auto hide,24,closed,linuxmint/cinnamon
10286258,2662,[2.2] Add track name and album art to panel,21,closed,linuxmint/cinnamon
4660635,1803,Cinnamon keybinding manager (using muffin),22,closed,linuxmint/cinnamon
94012234,5974,[3.4] window-list: Rearrange popup menu items,22,closed,linuxmint/cinnamon
198782358,7685,[WIP] Allow custom widgets in xlet settings,1,closed,linuxmint/cinnamon
241884997,8251,fix regression #8070 (menu search results),9,closed,linuxmint/cinnamon
750114181,10372,Adapt Cinnamon to Mutter 3.36.9 rebase,22,closed,linuxmint/cinnamon
4643882,1800,[WIP] Breadcrumbs for cinnamon-settings,20,closed,linuxmint/cinnamon
117867329,6486,main.js: improve logging of GLib.Errors and objects ,19,closed,linuxmint/cinnamon
176054357,7376,sound@cinnamon.org applet - Solves issue #7375,14,closed,linuxmint/cinnamon
183105193,7486,Unified network change PRs with additional debian/ fix,11,closed,linuxmint/cinnamon
220902464,7916,Improve workspace switching performance,20,closed,linuxmint/cinnamon
321490666,8873,option to restart without user extensions,12,closed,linuxmint/cinnamon
1086799848,11228,"Add ""Notifications disabled"" icon clue to Inhibit Applet",19,closed,linuxmint/cinnamon
1679553,843,Notifications applet to tie in to the Message tray.,18,closed,linuxmint/cinnamon
38134838,4338,WIP · 2.8 · Automatically reload xlets when updating,19,closed,linuxmint/cinnamon
91112825,5859,[menu-applet & panel-launchers] added new mouse cursors while draggin…,19,closed,linuxmint/cinnamon
1980329,1003,"Refactor Panel, Layout, Expo and Scale to handle various panel configurations",18,closed,linuxmint/cinnamon
3378400,1504,Panel rework with the aim of supporting more panel layouts,18,closed,linuxmint/cinnamon
172741421,7325,Fix bad allocation of panels with borders,18,closed,linuxmint/cinnamon
1350082877,11665,Make menu applet resizable with mouse,18,closed,linuxmint/cinnamon
2275002,1086,"[1.6?] Refactor Panel, Layout, Expo and Scale to handle various panel configurations, second attempt",17,closed,linuxmint/cinnamon
1745401,892,ALT-Tab enhancement: outline and live preview of selected window,17,closed,linuxmint/cinnamon
347249917,8988,placesManager.js: Management and notifications improvements - Solves #5377,13,closed,linuxmint/cinnamon
753559705,10377,Add missing Build-Depends,17,closed,linuxmint/cinnamon
2720517,1293,Added mouse button modifier to Cinnamon window settings (makes it easier to properly use Blender). Added option to add the menu icon to the title bar.,16,closed,linuxmint/cinnamon
4073643,1701,Use the notification system to bring attention to attention-seeking windows,16,closed,linuxmint/cinnamon
581392738,9957,Cinnamon-settings spices: allow installing 3rd party spice from zip file,16,closed,linuxmint/cinnamon
795377011,10499,Add Child and Elder type of user groups,16,closed,linuxmint/cinnamon
4182760,1719,Menu Overhaul [clean recommit],15,closed,linuxmint/cinnamon
1738868,886,Allow disabling notifications,15,closed,linuxmint/cinnamon
2497218,1232,[1.8] Window list applet notification improvements,13,closed,linuxmint/cinnamon
3742760,1620,Start porting cinnamon to use gdbus,15,closed,linuxmint/cinnamon
3952486,1655,Applets camelcase,15,closed,linuxmint/cinnamon
131166894,6708,ui/modalDialog: Show the version when time stamps are present,15,closed,linuxmint/cinnamon
103606360,6226,[WIP] Improve the look of xlet settings,15,closed,linuxmint/cinnamon
229717377,8008,gwl: Simplify thumbnail layout,15,closed,linuxmint/cinnamon
366249650,9133,"Add `Activate, then cycle` to grouped window list",15,closed,linuxmint/cinnamon
479552416,9559,[FEAUTURE] [BETTER THEMING] add applet uuid formatted as style class name,9,closed,linuxmint/cinnamon
1269478655,11548,cs_themes: Add a simplified UI,15,closed,linuxmint/cinnamon
1575274596,11905,[network@cinnamon.org] - Try to fix #10225,15,closed,linuxmint/cinnamon
1349865220,11664,cinnamon-settings.py: Additional modules when Mint modules are absent,12,closed,linuxmint/cinnamon
28203352,3858,Sound applet,14,closed,linuxmint/cinnamon
36549351,4229,signalManager.js: fix iteration of the object map,14,closed,linuxmint/cinnamon
151036497,6992,cinnamon-settings: move everything to python 3,9,closed,linuxmint/cinnamon
246014237,8314,Menu applet: Various improvements,7,closed,linuxmint/cinnamon
1252471713,11530,workspace switcher: Add option to display windows icons,14,closed,linuxmint/cinnamon
4919445,1831,Further work on desklets (3),13,closed,linuxmint/cinnamon
2639432,1273,[1.6] Add autostart files for gnome-screensaver,13,closed,linuxmint/cinnamon
28487133,3877,Bug fixes and improvements for multiple battery laptops,13,closed,linuxmint/cinnamon
90498452,5829,[Hot Corners] Added hover delay functionality.,13,closed,linuxmint/cinnamon
136655069,6821,A Logo in System Info that goes on top of the System Info Text,13,closed,linuxmint/cinnamon
130240388,6694,Make touchpad settings compatible with libinput,13,closed,linuxmint/cinnamon
162173450,7187,sound@cinnamon.org: Volume control up to 150% of nominal volume. ,13,closed,linuxmint/cinnamon
166930423,7252,Don't clear notifications when an app becomes focused,13,closed,linuxmint/cinnamon
177257785,7395,Menu applet: autoselect exact matches,8,closed,linuxmint/cinnamon
233092655,8057,gwl: Improve thumbnail menu input and button label handling,13,closed,linuxmint/cinnamon
229629534,8004,IndicatorManager: Clean up,13,closed,linuxmint/cinnamon
241485816,8230,Replace allocation signals with callbacks,13,closed,linuxmint/cinnamon
302762341,8746,Update Spices.py - Bypass all caches downloading json and zip files,13,closed,linuxmint/cinnamon
579402729,9954,Add additional information to the sound@cinnamon.org applet tooltip,13,closed,linuxmint/cinnamon
614578723,10043,Stop using GTimeVal/g_get_current_time,6,closed,linuxmint/cinnamon
1751474351,12100,Add theme config gui for configurable themes,13,closed,linuxmint/cinnamon
5652526,2006,[Design] Lock desklets,12,closed,linuxmint/cinnamon
7369420,2320,[2.2] Add search web capabilities to menu applet,12,closed,linuxmint/cinnamon
11120913,2779,"Use button press instead of release events to activate applet, desklet, panel popups",12,closed,linuxmint/cinnamon
11020779,2765,window list applet: Add binding to adjust window opacity.,12,closed,linuxmint/cinnamon
1290608,673,Fixed power applet not updating ( issue #611 ),12,closed,linuxmint/cinnamon
2413217,1173,make GSettingsSpinButton aware of ranges defined in the schema,12,closed,linuxmint/cinnamon
3964446,1664,Cleanup debian packaging,12,closed,linuxmint/cinnamon
3198874,1448,speed up menus applet with large num of apps,12,closed,linuxmint/cinnamon
81255028,5556,sound applet: Add a menu that allows the user to switch between activ…,12,closed,linuxmint/cinnamon
93439874,5942,[applet.js] Re added ability to display a separator on applets context menus.,12,closed,linuxmint/cinnamon
785420846,15769,Implement new icon/color theme,558,closed,qBittorrent/qBittorrent
147230642,7610,Redesign Web API,95,closed,qBittorrent/qBittorrent
412652072,12746,CMake scripts overhaul,136,closed,qBittorrent/qBittorrent
48682165,3989,Implement search filters. Partially closes #972,116,closed,qBittorrent/qBittorrent
174278131,8584,WebUI search API. Closes #2495,92,closed,qBittorrent/qBittorrent
124086350,6911,Add a Tags system to the GUI to expand torrent organization / filtering options. Closes #13.,28,closed,qBittorrent/qBittorrent
120464200,6779,Add ip subnet whitelist for bypassing webui auth,41,closed,qBittorrent/qBittorrent
117785425,6698,Color and font themes,93,closed,qBittorrent/qBittorrent
385279999,12144,Convert the Log widget to use custom View/Model,41,closed,qBittorrent/qBittorrent
282127941,10702,Allow Styling through QSS,99,closed,qBittorrent/qBittorrent
62339715,4936,Improve tooltips for torrent progress bar,92,closed,qBittorrent/qBittorrent
812735912,15915,Implement class for handling filesystem paths,32,closed,qBittorrent/qBittorrent
91489711,5877,locally banned IP list managment (Closes #1837 ),34,closed,qBittorrent/qBittorrent
68764500,5214,Implement configurations and portable mode. Closes #465,108,closed,qBittorrent/qBittorrent
77642993,5532,Command line arguments for specifying options when adding torrents,49,closed,qBittorrent/qBittorrent
115583437,6627,Redesign RSS subsystem,43,closed,qBittorrent/qBittorrent
68203040,5196,Revamp Torrent creator,80,closed,qBittorrent/qBittorrent
70978143,5287,Implement Smart Filter,56,closed,qBittorrent/qBittorrent
529821648,13885,Rework global speed limit dialog and introduce torrent options dialog,55,closed,qBittorrent/qBittorrent
903146309,16840,Improve startup,129,closed,qBittorrent/qBittorrent
57017306,4681,Log improvements,33,closed,qBittorrent/qBittorrent
71648351,5310,Fix emule dat parsing,116,closed,qBittorrent/qBittorrent
359376750,11833,Use license key for downloading GeoIP db,24,closed,qBittorrent/qBittorrent
272497993,10527,Implement tag management for WebUI,34,closed,qBittorrent/qBittorrent
45310949,3810,Improve desktop notifications,30,closed,qBittorrent/qBittorrent
401260235,12458,Convert the Log widget to use custom View/Model,23,closed,qBittorrent/qBittorrent
63781134,4994,Add availability column to torrent contents,29,closed,qBittorrent/qBittorrent
731952766,15453,Redesign Icons,151,closed,qBittorrent/qBittorrent
99712048,6156,Use system file type specific icons in contents tab ,79,closed,qBittorrent/qBittorrent
222905533,9704,[WIP] Adapt sources to the libtorrent master branch,25,closed,qBittorrent/qBittorrent
52766580,4266,Share torrents until seeding time reaches an specific amount of minutes,86,closed,qBittorrent/qBittorrent
481878691,13348,Improve startup,149,closed,qBittorrent/qBittorrent
193606513,9072,"Use ""Default programs"" to register file associations",13,closed,qBittorrent/qBittorrent
209415367,9375,Add additional tracker info to WebUI,34,closed,qBittorrent/qBittorrent
299393522,10948,Map Icons with IDs,22,closed,qBittorrent/qBittorrent
217216736,9562,Improve scaling of speed graphs,11,closed,qBittorrent/qBittorrent
335071184,11433,Allow transfer list text color changes through QSS,47,closed,qBittorrent/qBittorrent
1920439158,20951,"Add ability to display torrent ""privateness"" in UI",48,closed,qBittorrent/qBittorrent
70382562,5264,Use explicit class for search plugin versions,20,closed,qBittorrent/qBittorrent
402206767,12480,CMake: Enforce minimum C++ mode support,76,closed,qBittorrent/qBittorrent
391122283,12205,Improve man pages and related help/documentation,27,closed,qBittorrent/qBittorrent
858526622,16485,Allow to limit max memory working set size,65,closed,qBittorrent/qBittorrent
241832693,10099,Use SQLite to store torrents and fastresumes,47,closed,qBittorrent/qBittorrent
387932285,12169,Redesigning both Theme and Skin icons,95,closed,qBittorrent/qBittorrent
713627701,15330,Replace GitHub markdown templates with GitHub forms,29,closed,qBittorrent/qBittorrent
99816905,6186,Optimise status colours and icons. Closes #6174.,58,closed,qBittorrent/qBittorrent
166404692,8347,"New CONTRIBUTING.md, based on the old one, Atom's and uBlock Origin's",26,closed,qBittorrent/qBittorrent
318058163,11241,"Add ""Remove torrent and its files"" option to share ratio limiting",29,closed,qBittorrent/qBittorrent
355097575,11708,Improve Transfer list architecture,40,closed,qBittorrent/qBittorrent
545712691,14054,Make SpeedPlotView averager time aware,17,closed,qBittorrent/qBittorrent
52719122,4253,Switching to stylized icons,114,closed,qBittorrent/qBittorrent
29318649,2550,[search engine] Replace threading with multiprocessing,113,closed,qBittorrent/qBittorrent
65646911,5090,Add option to automatically remove .torrent files upon adding,38,closed,qBittorrent/qBittorrent
125058135,6952,Various macOS UI improvements,38,closed,qBittorrent/qBittorrent
63476925,4984,Embedded tracker: Return external IPs to a peer with external IP,31,closed,qBittorrent/qBittorrent
480258635,13327,CMake: overhaul and improve scripts,18,closed,qBittorrent/qBittorrent
638271674,14959,CMake: improve Windows build,70,closed,qBittorrent/qBittorrent
191301895,9007, Pause session till all torrents are fully started ,37,closed,qBittorrent/qBittorrent
473317022,13288,Add GitHub Actions CI workflow,28,closed,qBittorrent/qBittorrent
1498419004,19542,Implement SSL peer support,7,closed,qBittorrent/qBittorrent
228852568,9824,Convert all foreach() to range-based for(),28,closed,qBittorrent/qBittorrent
809800626,15888,Support folder based Themes,8,closed,qBittorrent/qBittorrent
33621122,2892,Core classes redesign (Issue #2433).,102,closed,qBittorrent/qBittorrent
217732233,9600,Rewrite averaging code and reduce horizontal graphs resolution,4,closed,qBittorrent/qBittorrent
37775046,3235,libtorrent session options,16,closed,qBittorrent/qBittorrent
208874901,9349,Read command line parameters from <exeName>.params file,42,closed,qBittorrent/qBittorrent
349711455,11592,Rework the listening IP/interface selection code,17,closed,qBittorrent/qBittorrent
789923360,15793,"Redesign ""Incomplete folder"" feature",48,closed,qBittorrent/qBittorrent
216528997,9541, Set priority for multiple files in one WebAPI request,4,closed,qBittorrent/qBittorrent
1260513301,18645,Compress log backup files by gzip,12,closed,qBittorrent/qBittorrent
406837540,12574,Revise GitHub templates,56,closed,qBittorrent/qBittorrent
1637779955,20118,Display external address,55,closed,qBittorrent/qBittorrent
143936857,7522,Reformat Windows build configuration files,15,closed,qBittorrent/qBittorrent
21985998,1984,Forces Windows (Vista and above) shutdown to wait qBittorrent to terminate cleanly,81,closed,qBittorrent/qBittorrent
501202618,13498,Improve startup v2,88,closed,qBittorrent/qBittorrent
68157329,5195,Add ability to import uTorrent RSS feeds and download rules,29,closed,qBittorrent/qBittorrent
326779587,11354,Reallow to pause checking torrents,73,closed,qBittorrent/qBittorrent
469120881,13266,Make tracker/endpoints presentation consistent,13,closed,qBittorrent/qBittorrent
169675892,8427,Rewrite RequestParser,7,closed,qBittorrent/qBittorrent
245375529,10175,Load WebUI certificate & key from file path,20,closed,qBittorrent/qBittorrent
261808950,10384,Convert the Log widget to use custom View/Model,12,closed,qBittorrent/qBittorrent
1282855994,18735,Deny remote user login with default credentials,75,closed,qBittorrent/qBittorrent
31689738,2757,Upload/download speed graph widget.,58,closed,qBittorrent/qBittorrent
37085258,3150,"Add multiple peers in Peers addition dialog. Closes #1563, #2245, #3133, #1419, #3287, #1419",37,closed,qBittorrent/qBittorrent
399328742,12434,Fix embedded tracker,20,closed,qBittorrent/qBittorrent
1866416868,20833,"WebAPI: Add ""private"" filter for 'info' endpoint",30,closed,qBittorrent/qBittorrent
27150040,2389,Web API: Implement sync/maindata request,57,closed,qBittorrent/qBittorrent
192067510,9026,Use independent translation for WebUI,19,closed,qBittorrent/qBittorrent
2055715614,21300,"Add ""Simple pread/pwrite"" disk IO type",26,closed,qBittorrent/qBittorrent
350370789,11614,"Enable portable mode if ""profile"" folder exists",46,closed,qBittorrent/qBittorrent
405906275,12557,Implemented RSS reader and auto downloader in reference WebUI,41,closed,qBittorrent/qBittorrent
731949724,15452,"Move some options from transfer list's context menu into ""Torrent options"" dialog",31,closed,qBittorrent/qBittorrent
999393596,17389,Show startup progress dialog,51,closed,qBittorrent/qBittorrent
1690573429,20314,Add API for obtaining list of directories,19,closed,qBittorrent/qBittorrent
581804480,14465,Allow to build with Qt6,68,closed,qBittorrent/qBittorrent
1572763114,19777,Drop WebUI default credentials,24,closed,qBittorrent/qBittorrent
1576340775,19801,Delay subsequent requests to the same host,16,closed,qBittorrent/qBittorrent
26541254,2332,WebUI: Change torrent model,79,closed,qBittorrent/qBittorrent
16313911,1703,use post_status_update() and set_alert_dispatch(),79,closed,qBittorrent/qBittorrent
352081751,11637,Change some settings defaults for better behaviour out of the box,63,closed,qBittorrent/qBittorrent
2120205968,634,Add BuildLimits hack,1,closed,CivMC/Civ
1933027995,550,Update plugins to 1.20.6,8,closed,CivMC/Civ
2034660077,606,Acidblock improvements,3,closed,CivMC/Civ
1785601745,383,Proper /nldg confirmation,12,closed,CivMC/Civ
1740565414,319,Add a toggle to enable/disable banned pearls in ep showall,4,closed,CivMC/Civ
1970568064,564,Update entity health on mount,9,closed,CivMC/Civ
1812512614,397,Protect all damageable items,11,closed,CivMC/Civ
2118461556,631,Add warps to kitpvp plugin,1,closed,CivMC/Civ
2310396109,750,Combat fix,9,closed,CivMC/Civ
2301098630,746,Case-insensitive Commands,7,closed,CivMC/Civ
1938810861,552,Remove PsuedoServer,9,closed,CivMC/Civ
1744659068,334,Fix horse stats being re-rolled on login,5,closed,CivMC/Civ
1752864044,353,Add skip existing reinforcements flag to ctar,2,closed,CivMC/Civ
1787601384,387,Add logging for ChunkMeta,1,closed,CivMC/Civ
1814917949,398,Standardises and centralises compacted item handling,7,closed,CivMC/Civ
2171532670,656,Show pearl health value instead of percent,7,closed,CivMC/Civ
1737793737,275,Optimise snitch GUI,4,closed,CivMC/Civ
2158344315,654,Fix a bug,6,closed,CivMC/Civ
1730535977,2,Refactor DogFacts to use MiniMessage,5,closed,CivMC/Civ
1869957122,538,Fix some snitches crashing the server,6,closed,CivMC/Civ
2300324730,745,Allow adding blocks to safebreak,6,closed,CivMC/Civ
1735260573,257,Add Kotlin support,5,closed,CivMC/Civ
1752645374,351,Prevent grass spread to reinforced dirt,1,closed,CivMC/Civ
2280158848,729,fix mobs spawning/stuck outside simulation distance,4,closed,CivMC/Civ
2272108013,713,Factorymod additions. ,3,closed,CivMC/Civ
2254913134,676,Fix Packet Listener Weirdness,5,closed,CivMC/Civ
1910921655,547,Bandaid fix nbt matching issues,3,closed,CivMC/Civ
1979093423,570,Update comment on pr instead of creating new one,2,closed,CivMC/Civ
1972703841,568,Change README to tell users to use gradle wrapper,3,closed,CivMC/Civ
1736097650,262,Fix primary owner transfer not being set to OWNER role,1,closed,CivMC/Civ
1733795839,239,"Fix ""Smart"" Mobs Being Able To Open Reinforced  Doors",0,closed,CivMC/Civ
1741408180,321,Replace MoreClassUtils.castOrNull() with instanceof pattern matching,0,closed,CivMC/Civ
1980173443,574,Bump entity render distances to default settings,4,closed,CivMC/Civ
2298301407,740,improve docs site,1,closed,CivMC/Civ
1737799401,276,Citadel 1.20.4,3,closed,CivMC/Civ
1737670650,273,"Add BetterRails, FasterHorses, CopperRail, and miscellaneous things",0,closed,CivMC/Civ
1747914986,339,Create centralised player-name cache,0,closed,CivMC/Civ
2121634242,639,add ability to set custom afk message,0,closed,CivMC/Civ
1752645177,350,Add `/nllim` (Name Layer List Invited Members),0,closed,CivMC/Civ
1787600901,386,Fix portal hack not triggering,1,closed,CivMC/Civ
1865327367,512,Fix emotes,1,closed,CivMC/Civ
2026753529,602,Use same slot UUID for modifiers,3,closed,CivMC/Civ
2253810511,675,Update DestinationCommand.java to suggest OneDest structure,3,closed,CivMC/Civ
1755387997,356,Create PVP Server Container,0,closed,CivMC/Civ
2048567892,619,Prevent pearled people from pearling others,0,closed,CivMC/Civ
1970569223,565,Change fuel button to left shift,0,closed,CivMC/Civ
2024100068,585,Display AFK status in side/action bar,2,closed,CivMC/Civ
2121580783,638,Fix bastions acting as sponge and stacking incorrectly,1,closed,CivMC/Civ
2115764419,630,nerf cactus,2,closed,CivMC/Civ
1733796881,240,Prevent Reinforcing In Combat,2,closed,CivMC/Civ
1734119695,242,Improve time formatting in snitch logs,2,closed,CivMC/Civ
1741876581,329,Add workflows for PR checks,2,closed,CivMC/Civ
1748232942,345,A partial fix for minecart derailment,1,closed,CivMC/Civ
1775296776,375,Optimise command registration,2,closed,CivMC/Civ
1787259568,385,Replace HashSet with OpenObjectHashSet,1,closed,CivMC/Civ
1775279657,374,Prevent respawn anchors being used as anti-place,1,closed,CivMC/Civ
1991219328,580,Log pearl info when a broken pearl is found,2,closed,CivMC/Civ
1753184223,354,Fix skin not carrying over on profile change,1,closed,CivMC/Civ
1848794504,481,Eliminate Intermediate containers,1,closed,CivMC/Civ
1854797475,491,Fix local docker setup,1,closed,CivMC/Civ
1798564017,393,Re-add standardised test output formatting,2,closed,CivMC/Civ
2032148305,604,separate nether ores and add copper ore to safebreak,2,closed,CivMC/Civ
1988622241,577,Switch from jsr305 to Jetbrains Annotations,2,closed,CivMC/Civ
2046470820,615,Remove MoreArrayUtils,2,closed,CivMC/Civ
2227272623,671,Faction permissions support,2,closed,CivMC/Civ
1798469561,392,Refactors dependency gluing,2,closed,CivMC/Civ
1862884799,497,Build plugins from source for ansible deployments,2,closed,CivMC/Civ
1867817182,535,"Revert ""Discard entities before adding NPCs""",2,closed,CivMC/Civ
2134642974,645,Increase item frame chunk limits,2,closed,CivMC/Civ
2138581901,649,Add /emf toggle dogfact,2,closed,CivMC/Civ
2120244252,635,enforce lf file endings,2,closed,CivMC/Civ
1810293476,396,Add horse armour hack,2,closed,CivMC/Civ
2272241164,719,Draft Development Process,2,closed,CivMC/Civ
2348162626,765,Remove MoreTags,0,closed,CivMC/Civ
2311466025,752,Add a barrel recipe to carpentry factory,2,closed,CivMC/Civ
2042412608,611,"Remove Kaowta, add Salerno",2,closed,CivMC/Civ
2292861437,735,Reattempt ModSupport hack,2,closed,CivMC/Civ
2225192296,670,Add ItemExchange receipts,2,closed,CivMC/Civ
2284252935,732,Update brewery.md,1,closed,CivMC/Civ
1737548646,272,NameLayer 1.20.4,1,closed,CivMC/Civ
1737909263,279,SimpleAdminHacks 1.20.4,1,closed,CivMC/Civ
1739183855,311,Exilepearl 1.20,0,closed,CivMC/Civ
1731954989,235,Welcome book command,1,closed,CivMC/Civ
1733751669,237,Add Map Copy Protection,0,closed,CivMC/Civ
1733793609,238,Prevent Innapropriate Flower Pot Modification,0,closed,CivMC/Civ
1747893780,338,Deoxidise as many blocks as the tool in-hand can,0,closed,CivMC/Civ
1744666118,335,Fix horse stats message double sending,0,closed,CivMC/Civ
1773550693,371,Make sapling hack better,0,closed,CivMC/Civ
1775673153,376,Allow interacting with chests and trapdoors if doing so would not actually open them,0,closed,CivMC/Civ
1790327850,389,bump versions,1,closed,CivMC/Civ
1787896767,388,Potential CivModCore race condition fixes,1,closed,CivMC/Civ
1759764387,362,Log when chunkmeta autosaves,1,closed,CivMC/Civ
1808116324,395,Yeet canvas,0,closed,CivMC/Civ
1825692443,406,Move CivDocker and Ansible into Monorepo,1,closed,CivMC/Civ
2272307284,720,Update backup-and-restart.sh,1,closed,CivMC/Civ
2277231902,726,Remove Evenmorefish from civ repo.,1,closed,CivMC/Civ
2277797129,727,Add missing blocks to castlegate,1,closed,CivMC/Civ
1801030719,394,Fix Factory Overflow,0,closed,CivMC/Civ
1841833671,480,Update auth and monitoring templates,1,closed,CivMC/Civ
1851552979,487,Update tag,1,closed,CivMC/Civ
1570553536,5439,feat(vuln): include pkg identifier on detected vulnerabilities,19,closed,aquasecurity/trivy
2123603068,7732,docs: improve databases documentation,8,closed,aquasecurity/trivy
501126918,679,Add linter check support,21,closed,aquasecurity/trivy
1889438012,6781,ci: automate backporting process,11,closed,aquasecurity/trivy
1613556505,5635,feat: Add Julia language analyzer support,30,closed,aquasecurity/trivy
968560914,2333,docs: Updating documentation structure and content in the tutorial section,14,closed,aquasecurity/trivy
1749763666,6234,docs: Add documentation for contributing additional checks to the trivy policies repo,1,closed,aquasecurity/trivy
2228661899,8080,feat(python): add support for uv,14,closed,aquasecurity/trivy
2251616213,8177,feat: add report summary table,14,closed,aquasecurity/trivy
301215903,99,Major Dockerfile redesign with UPX and other best practices,19,closed,aquasecurity/trivy
386988586,433,Override with Vendor score if exists,10,closed,aquasecurity/trivy
1312584012,4058,feat(spdx): add support for SPDX 2.3,34,closed,aquasecurity/trivy
438489019,542,added: display last db update whenever trivy server is started,32,closed,aquasecurity/trivy
507936183,709,AVD: Add links to detected vulnerabilities,10,closed,aquasecurity/trivy
1746860563,6217,fix(aws): handle ECR repositories in different regions,19,closed,aquasecurity/trivy
795320172,1437,BREAKING: migrate the sarif template to Go code,5,closed,aquasecurity/trivy
1395790416,4652,feat(nodejs): parse licenses in yarn projects,3,closed,aquasecurity/trivy
1831292557,6524,"feat: Add binary version parsing for nodejs, php and python",22,closed,aquasecurity/trivy
2226415015,8077,fix(spdx): use the `hasExtractedLicensingInfos` field for licenses that are not listed in the SPDX,2,closed,aquasecurity/trivy
335605782,253,feat(db): use pre-built database,2,closed,aquasecurity/trivy
1085382603,3015,feat(misconf): Fetch policies from OCI registry,10,closed,aquasecurity/trivy
526554732,751,Add helm chart to install trivy in server mode.,5,closed,aquasecurity/trivy
686650651,1101,docs: add misconfiguration,0,closed,aquasecurity/trivy
922527369,2065,feat:  add k8s subcommand,5,closed,aquasecurity/trivy
1960379133,7131,feat(license): improve license normalization,2,closed,aquasecurity/trivy
992439823,2490,feat: basic pre-commit-hook,34,closed,aquasecurity/trivy
2016839355,7336,fix(license): stop spliting a long license text,24,closed,aquasecurity/trivy
1932920658,6993,feat!: add clean subcommand,11,closed,aquasecurity/trivy
2076053164,7526,ci(helm): auto public Helm chart after PR merged,9,closed,aquasecurity/trivy
1493665415,5062,feat(docker): add support for scanning Bitnami components,7,closed,aquasecurity/trivy
1736746816,6176,feat(terraform): Terraform Plan snapshot scanning support,0,closed,aquasecurity/trivy
281191853,50,feat: add vulnerability type filter to get only os or packages vulnerabilities,13,closed,aquasecurity/trivy
1694392665,5999,refactor(report): Replacing `source_location` in `github` report when scanning an image,2,closed,aquasecurity/trivy
1815296843,6476,feat(misconf): Use updated terminology for misconfiguration checks,4,closed,aquasecurity/trivy
1855598240,6633,refactor: unify Library and Package structs,2,closed,aquasecurity/trivy
1968213975,7160,docs: update air-gapped docs,10,closed,aquasecurity/trivy
2093504031,7605,feat: support multiple DB repositories for vulnerability and Java DB,4,closed,aquasecurity/trivy
2298005787,8294,feat(image): return error early if total size of layers exceeds limit,0,closed,aquasecurity/trivy
612585875,935,Update SARIF report template,4,closed,aquasecurity/trivy
834254221,1638,ci: create canary build after main branch changes ,3,closed,aquasecurity/trivy
1536924112,5285,feat(rust): Support workspace.members parsing for Cargo.toml analysis,8,closed,aquasecurity/trivy
2285114198,8254,feat(cyclonedx): Add initial support for loading external VEX files from SBOM references,5,closed,aquasecurity/trivy
1311452661,4047,feat(image): Add image-src flag to specify which runtime(s) to use,8,closed,aquasecurity/trivy
2019028744,7340,fix(sbom): export bom-ref when converting a package to a component,10,closed,aquasecurity/trivy
1713899926,6072,feat(sbom): Support license detection for SBOM scan,16,closed,aquasecurity/trivy
1757264253,6275,docs: add info on adding compliance checks,0,closed,aquasecurity/trivy
1865710819,6674,feat: add support for plugin index,5,closed,aquasecurity/trivy
2251701279,8178,feat(image): prevent scanning oversized container images,15,closed,aquasecurity/trivy
1007917814,2589,feat: add k8s components,23,closed,aquasecurity/trivy
1009680355,2607,fix(cli): secret scanning perf link fix,15,closed,aquasecurity/trivy
