id,pr_number,user,submitted_at,state,body,codebert_sentiment_label,codebert_confidence
542016927,9485,rajinisivaram,2020-12-01T21:18:23Z,COMMENTED,"thanks for the updates, left some more comments.",1,0.6297225952148438
548546205,9485,rajinisivaram,2020-12-09T20:55:42Z,COMMENTED,"thanks for the updates, left some more comments. there seem to be a lot of changes that are not required (in tests, benchmarks etc.). can we revert all changes that are not strictly required for this pr? if a change doesn't relate to `authorizebyresourcetype`, we need to be able to explain why the change is required at all.",0,0.5037200450897217
551895349,9485,rajinisivaram,2020-12-14T23:03:15Z,COMMENTED,"thanks for the updates, left some more comments. the main one is about super.users. we have to support super users in all variations of the code since this is a very commonly used config , even though the config name itself is specific to the implementations.",1,0.962794840335846
553596574,9485,rajinisivaram,2020-12-16T12:11:17Z,COMMENTED,"thanks for the updates, it is looking good. just a few more comments left.",1,0.9913004040718079
554798588,9485,rajinisivaram,2020-12-17T21:34:34Z,COMMENTED,"thanks for the updates, looks good. i did another pass through the whole pr and left some more minor comments.",1,0.9865531325340271
555356520,9485,rajinisivaram,2020-12-18T10:08:01Z,APPROVED,"thanks for the updates, lgtm. i will push a commit with some minor changes and merge.",1,0.9305787086486816
1709172805,14690,kirktrue,2023-11-01T23:27:02Z,CHANGES_REQUESTED,"thanks for the pr, ! this is a hurculean effort! i leave a few questions and requests for changes.",1,0.9809236526489258
1712658549,14690,dajac,2023-11-03T15:23:53Z,COMMENTED,thanks for the pr. i have started to read it. i am not done but i already left some comments.,1,0.9729689955711365
1728469440,14690,kirktrue,2023-11-14T02:02:09Z,CHANGES_REQUESTED,"this is a really tricky one, :grinning_face_with_smiling_eyes: i didn't get as far as i would like. i keep circling around the main `reconcile()` method as my brain starts to melt within minutes. i really appreciate all your comments as it makes it much easier to follow, though!",1,0.9862250089645386
1731435291,14690,dajac,2023-11-15T10:50:03Z,COMMENTED,thanks for the pr and sorry for the delay. i just made a first pass on the non-test files and i left some comments for consideration.,-1,0.9860284924507141
1734349548,14690,dajac,2023-11-16T14:34:08Z,COMMENTED,thanks for the update. i reviewed everything and left some more comments. the tests looks pretty good but i will need to make another pass on them.,1,0.9831174612045288
1739483626,14690,dajac,2023-11-20T11:30:27Z,COMMENTED,"lgtm, thanks for the patch ! i left a few small comments and there are a few unresolved comments too. we can address those separately.",1,0.982227623462677
19195996,2466,mjsax,2017-01-30T22:37:04Z,CHANGES_REQUESTED,"thanks for the pr. looks quite promising. put a couple of comments. the comments about `kstreambuilder#stream()` also apply to `kstreambuilder#table()` (just did not want to put them twice). sorry for being picky with javadocs, but we just reworked them and need to keep them clean. (i am not picky about `topologybuilder` javadocs because those did not get reworked yet :))",1,0.9903246164321899
19423625,2466,mjsax,2017-01-31T21:43:28Z,CHANGES_REQUESTED,"thanks for the update. most comments are nitty javadoc stuff... ping for review. do you think we should add an integration test, too?",1,0.9749670624732971
19501828,2466,dguy,2017-02-01T09:28:59Z,CHANGES_REQUESTED,"- thanks for the pr. i think there are some tests missing, i.e, for the methods on `kstreambuilder` and `topologybuilder` that add `timestampextractor` i don't see any tests for them. we need tests for these in addition to the test added to `streamtasktest`",1,0.9309089779853821
19833572,2466,dguy,2017-02-02T16:58:18Z,COMMENTED,i'd still like to see some tests for `kstreambuilder#stream` etc where we are adding the timestamp extractors.,0,0.9705386161804199
20178014,2466,mjsax,2017-02-05T21:43:44Z,CHANGES_REQUESTED,test code needs some improvements. overall change looks quite good already.,1,0.9500318169593811
20230522,2466,dguy,2017-02-06T10:07:56Z,COMMENTED,has done a thorough review of this and i concur with his suggestions,0,0.9476335048675537
21278772,2466,dguy,2017-02-10T16:02:12Z,APPROVED,thanks lgtm,1,0.9280250668525696
24162206,2466,mjsax,2017-02-28T05:23:47Z,APPROVED,lgtm. please review and merge after vote on kip-123 passed.,0,0.992355227470398
28824890,2466,mjsax,2017-03-24T03:50:12Z,CHANGES_REQUESTED,thanks for rebasing. can you also update javadocs for `timestampextractor` interface to explain that an implementation must be stateless. thx.,1,0.9703443050384521
29239094,2466,mjsax,2017-03-27T16:51:57Z,APPROVED,lgtm,0,0.7242414951324463
34677192,2466,mjsax,2017-04-25T21:05:01Z,COMMENTED,"i did one more pass, and do have some further minor comments.",0,0.9689805507659912
34689879,2466,mjsax,2017-04-25T21:12:09Z,CHANGES_REQUESTED,thanks for rebasing! i did one more pass and have some more minor comments. overall very nice work!,1,0.9956610798835754
37397882,2466,guozhangwang,2017-05-10T19:10:14Z,COMMENTED,"thanks for the patch . lgtm overall, just a couple of comments. also could you please rebase so we can merge it before the feature freeze deadline?",1,0.9863378405570984
37972110,2466,guozhangwang,2017-05-13T04:39:56Z,APPROVED,merged to trunk. thanks for the big contribution!,1,0.9947178959846497
244572539,6694,mjsax,2019-06-01T04:48:02Z,COMMENTED,"thanks for the pr ! couple of comments -- might be worth to wait on input before you address them, as i am not 100% sure if the advise is correct. i never used the `offsetmetadata` myself yet, and hence, i am not 100% sure how to use it correctly.",1,0.9761213064193726
255916983,6694,abbccdda,2019-06-28T18:33:13Z,COMMENTED,thanks for the pr. could you resolve comments you already addressed?,1,0.9310441017150879
259215984,6694,mjsax,2019-07-09T00:46:38Z,COMMENTED,"sorry for the delay on reviewing. busy times again... btw: i think we should add an integration tests, too. input topic with single partitions. simple `stream.to()` program and a custom timestamp-extractor that returns ""max"" over the record-timestamp and partition-time. we write one record and check the output topic if the record was forwarded, and then stop kafkastreams. afterward, we restart kafkastreams and write a second record with _smaller_ timestamp than the first record. we again wait for the result record. this time we check that the record timestamp is the timestamp of the first record. does this make sense? not sure atm, if we need second integration test for an actual rebalance case, but atm i think one integration test should be sufficient?",-1,0.9926101565361023
269176581,6694,mjsax,2019-07-31T18:50:00Z,COMMENTED,thanks for the update! the integration test looks promising -- i think we can simplify it though (compare my comments).,1,0.9932615160942078
270365494,6694,abbccdda,2019-08-02T19:56:46Z,COMMENTED,thanks for the work! same minor comments.,1,0.9889468550682068
272737998,6694,mjsax,2019-08-09T00:09:48Z,COMMENTED,"some more minor comments. also, can we add tests to `partitiongrouptest` and `recordqueuetest` for the newly added methods to the corresponding classes.",0,0.9892023205757141
273272538,6694,mjsax,2019-08-09T18:19:44Z,COMMENTED,"thanks for the update. some follow ups. also, it seems you missed to add new test methods in `recordqueuetest`.",1,0.8912743926048279
274849969,6694,cadonna,2019-08-15T09:55:23Z,COMMENTED,thank you for the pr ! here my comments:,1,0.9855733513832092
283023534,6694,cadonna,2019-09-05T12:13:52Z,COMMENTED,sorry for the delay.,-1,0.9893976449966431
289620368,6694,cadonna,2019-09-18T00:53:43Z,APPROVED,"lgtm, thank you",1,0.9677740335464478
116045049,4931,rhauch,2018-04-27T19:02:17Z,COMMENTED,"great first start, ! i was a bit picky, simply because the bulk of the approach looks really good. we need to use the java service provider api, though. details below.",1,0.9949341416358948
116594302,4931,rhauch,2018-05-01T15:23:20Z,COMMENTED,"nice improvement, but i have a few more suggestions.",1,0.9309490919113159
116612497,4931,rhauch,2018-05-01T16:16:40Z,COMMENTED,more comments.,0,0.9175251126289368
116946770,4931,rhauch,2018-05-02T15:38:11Z,COMMENTED,"sorry, i thought there were more changes. perhaps don't collapse commits in the pr. still missing lots of javadoc and suggestions that were not yet addressed.",-1,0.9890095591545105
117373977,4931,wicknicks,2018-05-03T19:00:45Z,COMMENTED,"great work, ! made some comments below. thanks!",1,0.9956309795379639
117738123,4931,kkonstantine,2018-05-14T21:22:21Z,COMMENTED,"nice work ! i did a first pass, left a few comments (among which a few stylistic ones).",1,0.9945799112319946
120855906,4931,rhauch,2018-05-21T16:27:55Z,COMMENTED,"quite a few minor suggestions, and lots of javadoc missing. a few somewhat important questions below as well.",1,0.5252271890640259
122247905,4931,rhauch,2018-05-22T16:41:56Z,COMMENTED,"started another review before i realized you'd not addressed all of the comments. i'll stop here with some additional comments, some of which are quite nuanced due to the javadoc going into the public api.",0,0.8415258526802063
123451664,4931,rhauch,2018-05-25T20:35:29Z,COMMENTED,", this is looking really good, so in this pass i was _super_ critical about grammar and javadoc, especially for anything user-facing. didn't really find much w/r/t the code. keep up the great work!",1,0.9910293817520142
124191269,4931,kkonstantine,2018-05-29T22:11:21Z,APPROVED,"i confirm my previous comments have been addressed. thanks ! nice work. lgtm by me, i'll defer to the rest of the reviewers for the final approval of this pr.",1,0.9955666661262512
124201983,4931,rhauch,2018-05-29T23:36:31Z,COMMENTED,almost there. i found a number of nits that would be good to fix.,0,0.849303662776947
124229280,4931,rhauch,2018-05-30T02:03:16Z,APPROVED,"nice work, and thanks for the diligence, patience, and responsiveness with my reviews!",1,0.9933587908744812
124245308,4931,ewencp,2018-05-30T04:32:49Z,APPROVED,"since `connectrestextensioncontext` is in the public api and we're getting some mixed signals about mutability and how much we expose this publicly, we should probably follow up on the interaction between the two kips regarding this class and its behavior. not a blocker, but we should follow up. i'll merge this to trunk for 2.0.0 now since we've resolved all the issues on this particular patch.",0,0.9908457398414612
194960948,6177,stanislavkozlovski,2019-01-22T12:22:34Z,COMMENTED,gave some of the code a short skim. i'll check it again later. let me just say thanks for driving this change - this is a great improvement and obviously requires a lot of effort to implement and test.,1,0.9467192888259888
196096967,6177,stanislavkozlovski,2019-01-24T16:59:33Z,COMMENTED,i gave this pr a better pass now. i think this is sound functionality-wise. i left a couple of small comments about tests and style but otherwise lgtm! thanks a lot for the work on this ! the tests are very exhaustive :),1,0.9960792660713196
197351158,6177,Ishiihara,2019-01-29T04:16:55Z,COMMENTED,the high level logic looks good to me. i left some minor comments to clarify my understanding.,1,0.8753890991210938
208128272,6177,hachikuji,2019-02-26T19:12:00Z,COMMENTED,left a few initial comments. i'll try to look over the coordinator logic later this week.,0,0.9819839596748352
209786185,6177,hachikuji,2019-03-01T23:58:41Z,COMMENTED,"haven't finished reviewing, but i had one important question on fencing.",0,0.8779489994049072
220189821,6177,guozhangwang,2019-03-28T23:29:17Z,COMMENTED,"made a pass over the pr, here are some nit comments plus one meta comment.",0,0.9895846247673035
224589699,6177,hachikuji,2019-04-09T23:43:18Z,COMMENTED,"thanks, a few more comments.",1,0.8427373170852661
229299231,6177,guozhangwang,2019-04-23T00:44:49Z,COMMENTED,"made another pass on the code, there are still some comments left. also we should make sure client and streams system test does not fail on jenkins before merging this. regarding `consumerprops.put(consumerconfig.group_instance_id_config, null)`. i think 's point is that, if this object is defined with `null` as the default value already (e.g. as group.id, and also as this group.instance.id as we agreed before), then not specifying it on the props map is fine since when parsing the originals, it will still use the default value, `null` to put into the map. hence we only need to check if the loaded prop file has this key or not: if not we do not need to do anything and the default `null` value will be used directly.",0,0.9915407299995422
30182128,2772,michaelandrepearce,2017-03-31T07:34:02Z,COMMENTED,"review notes, to address small formatting changes, missed in cherry pick merge.",0,0.9925191402435303
31473117,2772,becketqin,2017-04-07T05:09:00Z,COMMENTED,thanks for the patch. i made a pass and left some comments.,1,0.907551646232605
34165155,2772,hachikuji,2017-04-22T20:50:32Z,COMMENTED,thanks for the patch! left a few minor comments. one thing that would be good to add is an integration test (maybe in `plaintextconsumertest`) which utilizes headers and the extended serdes.,1,0.984847366809845
34678907,2772,hachikuji,2017-04-25T20:34:18Z,APPROVED,"thanks for the patch. one minor comment, but otherwise lgtm.",1,0.9872772097587585
35255061,2772,ijuma,2017-04-28T01:08:04Z,COMMENTED,i had a quick look and left a few minor comments.,0,0.856438398361206
16050313,2330,ewencp,2017-01-11T04:50:57Z,COMMENTED,"-rosenblatt mostly looks good. a pile of comments, but they're mainly nits/questions. i figure given where these changes are happening a system test run would also help. have fired off a job, should show up at [a link] once jenkins gets past it's current queue and decides to start the job. (also, looks like something else got merged and this needs a rebase now.)",1,0.8595048785209656
16105458,2330,ijuma,2017-01-11T10:26:58Z,COMMENTED,"thanks for the pr, this is a nice improvement. i only had a chance to take a brief look and left a couple of comments.",1,0.9947383999824524
16141737,2330,rajinisivaram,2017-01-11T14:40:26Z,COMMENTED,"haven't gone through the whole code yet, have left a few comments.",0,0.9800019264221191
17451584,2330,rajinisivaram,2017-01-19T13:41:59Z,COMMENTED,-rosenblatt thank you for the updates. i have added a few more comments around the handling of ssl buffers. it will be really good to have a unit test for this scenario if possible.,1,0.9373232126235962
17885572,2330,rajinisivaram,2017-01-23T10:00:54Z,COMMENTED,"-rosenblatt the test is good, but i have added a comment about a timing failure i am seeing. also, the test validates `simplememorypool` in strict mode, while only the non-strict mode is actually used by the implementation. do we even want to have a strict mode? i ask because the strict mode is not handled well in selector. in the test scenario, where there is not enough memory for the request, selector would just constantly go in and out of oom, muting and unmuting, since muting is based on oom for a specific request while unmuting is based on any memory available in the pool. it only makes sense in the non-strict mode.",0,0.9309322237968445
18038451,2330,rajinisivaram,2017-01-23T22:29:17Z,APPROVED,"-rosenblatt just noted a minor typo in thread name, but apart from that both implementation and tests look good. i agree that the scenario that you described is a corner-case and the implementation is good enough as is. thank you for your patience. it is a +1 from me. perhaps or could take a look and commit?",1,0.984012246131897
18549680,2330,junrao,2017-01-27T03:04:10Z,COMMENTED,-rosenblatt : thanks for the patch. looks good overall. left a few comments.,1,0.9943122863769531
37182203,2330,junrao,2017-05-11T02:09:46Z,COMMENTED,-rosenblatt : thanks for rebasing. made another pass and left some comments.,1,0.9222914576530457
51368717,2330,junrao,2017-07-22T22:59:00Z,COMMENTED,"-rosenblatt : sorry for the delay. made another pass. it looks pretty good. just a few minor comments below. , do you want to take a look too?",-1,0.9802518486976624
52173432,2330,junrao,2017-07-25T19:59:23Z,COMMENTED,"-rosenblatt : thanks for the latest patch. a few more minor comments. also, if you preserve the commits, it will make the reviews easier.",1,0.9833461046218872
272092993,7170,mjsax,2019-08-07T18:34:36Z,COMMENTED,"thanks for the pr. made an initial pass. i still need to wrap my head around the optimization layer and how we merge repartition nodes. we need to add more test to `repartitionttopicnametest` and/or `streamsgraphtest` imho, to verify that the new `repartition()` operator works as intended. also, it seems you forgot to update `groupby()` and `groupbykey()`. finally, thinking about the kip once more: as we extend `groupby` to configure the internal repartition topic, i am wondering if we should extend the kip and also allow to do this for `join()` that may also create repartition topics? \cc",1,0.9419112801551819
278540572,7170,vvcephei,2019-08-22T17:43:12Z,COMMENTED,"hey , i finally got a chance to look at your pr. excited to see this going in! i left a few comments, but nothing huge. if you haven't done it already, can you run your tests with coverage and verify that you're happy with the actual coverage in the main code you've changed? we've had a few embarrassing bugs in new features when we had a test coverage gap... it'd be nice to make sure this works for everyone the first time around! thanks so much, -john",1,0.9940882921218872
284432806,7170,vvcephei,2019-09-05T17:46:53Z,APPROVED,"thanks for the updates, . this lgtm now.",1,0.8739385008811951
294613183,7170,mjsax,2019-09-28T02:05:40Z,COMMENTED,"i have one main concern atm, with regard to joins(). it seems that it might be possible that we change the number of user specified partitions within `streamspartitionassignor` what would not be correct imho. let's say, we have one input topic a with 1 partition and input topic b with 4 partitions. if we do [code block] i believe, we would not repartitions ""a"" with 2 partitions but with `4`. can we add a corresponding test? for the joins case, there might actually be other corner case in which we might want to raise an exception. for example: [code block] in this example, the user enforced 2 and 4 partitions but that is not valid because we need the same number of partitions for compute the join correctly. however, i believe, we would atm not throw an exception but increase the partition count of the one topic to 4, too.",0,0.9899736642837524
344962853,7170,mjsax,2020-01-18T22:27:14Z,COMMENTED,sorry for the delay in review -- we are swamped with work and it's hard to get around... (it's also a quite big pr and thus even harder to find time to review...),-1,0.9918406009674072
374744806,7170,vvcephei,2020-03-24T23:09:52Z,COMMENTED,"haha, well. i _did_ start the review, and made a fair amount of progress before getting sidetracked by a global catastrophe... it's still in my ""actively working on this"" bucket, and i'll commit to not starting new work until i finish my review. for now, i'll go ahead and ask this one question, which came up early in my review. i skimmed over the kip and discussion thread, but didn't see a specific discussion of the overload in question.",1,0.9545353055000305
385150011,7170,vvcephei,2020-03-31T22:37:08Z,APPROVED,"hey, , i _finally_ finished my review, and it looks good to me. i'm not sure if wants to make another pass.",1,0.9341330528259277
385257912,7170,mjsax,2020-04-01T05:39:08Z,COMMENTED,sorry for the delay in reviewing!! and thanks to to help pushing this through. overall lgtm. thanks for writing extensive tests!,-1,0.9896760582923889
341491620,7884,junrao,2020-01-14T00:35:27Z,COMMENTED,": thanks for the new patch. overall, the logic still seems a bit over-complicated to me. left a few more comments below.",1,0.9255623817443848
344249814,7884,junrao,2020-01-17T01:37:59Z,COMMENTED,: thanks for addressing the comments. a few more comments below.,1,0.9118492007255554
352685569,7884,junrao,2020-02-06T23:06:21Z,COMMENTED,: thanks for the updated pr. made another pass of the non-testing files. a few comments below.,1,0.9680305123329163
360781525,7884,junrao,2020-02-19T01:52:27Z,COMMENTED,": thanks for the update. a few more comments below on the organization of the code. sorry for keeping asking you to iterate on this. however, since the code is getting a bit more involved, i want to make it easier for future contributors to understand the logic.",1,0.8443030118942261
361446248,7884,junrao,2020-02-19T23:14:15Z,COMMENTED,: thanks for the updated pr. a few more comments below.,1,0.9159396886825562
362994397,7884,junrao,2020-02-25T02:13:01Z,COMMENTED,: thanks for the updated pr. the overall approach looks good to me now. a few more detailed comments below.,1,0.9909329414367676
365274957,7884,junrao,2020-02-26T23:57:22Z,COMMENTED,: thanks for the new patch. a few more comments on test files.,1,0.9579751491546631
366024592,7884,junrao,2020-02-27T23:31:15Z,COMMENTED,": thanks for the updated pr. a few more minor comments below. : could you make a pass of the log cleaner logic too, especially with respect to the txn markers? thanks.",1,0.9907061457633972
366583456,7884,junrao,2020-02-28T18:38:43Z,COMMENTED,": thanks for the updated pr. a few more comments. some of them are from the previous round, but not addressed.",1,0.9677076935768127
367655583,7884,junrao,2020-03-05T19:40:18Z,COMMENTED,: thanks for the updated pr. i made another pass of the tests. a few more comments below.,1,0.9684290289878845
372942510,7884,junrao,2020-03-11T16:49:36Z,APPROVED,: thanks for the latest pr. lgtm. waiting to see if has any more comments.,1,0.9176534414291382
373022703,7884,hachikuji,2020-03-11T20:01:47Z,COMMENTED,thanks for the patch. left some comments in the filtering logic. still need to look over the cleaner.,1,0.938279390335083
29031913,2735,hachikuji,2017-03-25T00:23:00Z,COMMENTED,a few minor comments (i've seen all of this before obviously).,0,0.9165207147598267
29610617,2735,junrao,2017-03-29T01:55:42Z,COMMENTED,: thanks for the patch. some comments on the server side.,1,0.7902764678001404
29781026,2735,junrao,2017-03-29T16:57:45Z,COMMENTED,a couple of initial comments on the producer side.,0,0.9864658713340759
30112104,2735,junrao,2017-03-30T21:18:13Z,COMMENTED,: thanks for the patch. lgtm. just a few more minor comments.,1,0.9701521992683411
30123770,2735,hachikuji,2017-03-30T23:10:25Z,COMMENTED,thanks for the pr. left a bunch of minor comments.,1,0.9783499240875244
30213820,2735,ijuma,2017-03-31T11:14:54Z,COMMENTED,a few minor comments.,0,0.9563339948654175
30427235,2735,junrao,2017-04-03T02:44:20Z,COMMENTED,a couple of minor comments. probably you can address them in a followup patch.,0,0.9832198023796082
54564800,3621,becketqin,2017-08-07T04:59:01Z,COMMENTED,thanks for the patch. i'll review it soon. i have one high level comment below regarding the scope of this patch. does that make sense?,1,0.8710370063781738
55426696,3621,becketqin,2017-08-13T05:52:46Z,COMMENTED,thanks for the patch. i haven't finished the review yet. will finish it tomorrow.,1,0.8312476277351379
55990989,3621,becketqin,2017-08-14T06:25:13Z,COMMENTED,thanks for the patch. i made a pass on all the none testing code and left some comments.,1,0.9107456803321838
57356327,3621,becketqin,2017-08-19T23:37:21Z,COMMENTED,thanks for the patch. looks good overall. left some minor comments. do you also have time to take a look? this patch is part 1 of kip-113 which added the wire protocols and allows users to specify log dir when a new replica is created on a broker (either through topic creation or partition reassignment). a follow up patch will implement the mechanism of replica movement within a broker.,1,0.9889737367630005
57901755,3621,junrao,2017-08-23T01:39:13Z,COMMENTED,: thanks for the patch. looks good overall. added a few comments below.,1,0.9902446269989014
58545656,3621,junrao,2017-08-25T01:49:48Z,COMMENTED,: thanks for the updated patch. a few more minor comments.,1,0.8900773525238037
59716978,3621,junrao,2017-08-30T22:53:29Z,COMMENTED,: thanks for the patch. lgtm. just a minor comment below. i will let jiangjie make the final pass of the patch.,1,0.9283914566040039
60269908,3621,becketqin,2017-09-02T21:16:38Z,COMMENTED,thanks for updating the patch. made another pass. just two comments regarding the inference of error on the client side. otherwise lgtm.,1,0.9433826804161072
384349548,7898,OneCricketeer,2020-03-31T02:03:42Z,COMMENTED,first pass,0,0.9444324970245361
851562910,7898,viktorsomogyi,2022-01-17T10:56:50Z,COMMENTED,"overall i think this is a thorough pr, thanks for doing it. had a few comments but otherwise it'd be a +1 from me. would be happy to see this merged.",1,0.99467933177948
870570014,7898,mimaison,2022-02-10T15:49:14Z,COMMENTED,thanks for the pr. i've made a first pass (did not look at ./streams or ./tests) and i think it looks pretty good. i left a few comments/questions.,1,0.9909369349479675
894460030,7898,showuon,2022-02-27T04:22:53Z,COMMENTED,had a 1st pass to the changes above `plaintextadminintegrationtest.scala`. will continue to review the remaining code changes. thanks.,1,0.9436329007148743
894470734,7898,showuon,2022-02-27T08:21:09Z,COMMENTED,had a 1st pass to the changes above `rocksdbtimestampedstoretest.java`. will continue to review the remaining code changes. thanks.,1,0.9552039504051208
894477032,7898,showuon,2022-02-27T09:01:44Z,COMMENTED,", i've had a first pass to all the files. thanks for the work! in addition to the comments left, some high level comments: 1. please rebase to the latest trunk to fix merge conflict 2. i think we should run a system test and trogdor test to make sure this change won't break existing tests. thank you.",1,0.9947465062141418
460417792,9039,mjsax,2020-08-04T01:31:09Z,COMMENTED,did a first pass. did not look into all details yet (especially the actual algorithm -- need more time to grog it),0,0.9447049498558044
461257792,9039,ableegoldman,2020-08-05T01:51:49Z,COMMENTED,"looking good! the actual algorithm code turned out surprisingly clean, nice job simplifying everything.",1,0.9955539107322693
464624060,9039,ableegoldman,2020-08-11T02:45:54Z,COMMENTED,"still going through the integration tests, leaving my partial review for now",0,0.9755325317382812
473887680,9039,ableegoldman,2020-08-24T22:15:17Z,APPROVED,"looking good! i ran the randomized input test 500 times locally to check, all green :thumbs_up:",1,0.9956310987472534
476853714,9039,vvcephei,2020-08-27T21:33:03Z,COMMENTED,"hey , thanks for the feature! this pr looks great to me overall, just a few comments. i also noticed one of sophie's comments (about a typo `supplies` -> `supplier`) still needs to be addressed. thanks, -john",1,0.995263934135437
479000860,9039,vvcephei,2020-08-31T22:19:32Z,APPROVED,"thanks, !",1,0.9601993560791016
2142339499,16456,apoorvmittal10,2024-06-26T16:38:23Z,CHANGES_REQUESTED,"thanks for the pr. took an initial look, will review again later. some comments though.",1,0.9725794792175293
2153743994,16456,apoorvmittal10,2024-07-02T14:47:25Z,CHANGES_REQUESTED,"did a partial review, will complete the review post addressing current comments.",0,0.9900486469268799
2156298186,16456,apoorvmittal10,2024-07-03T12:23:36Z,CHANGES_REQUESTED,"the pr has unintended changes i think, can we please clean them.",0,0.8000462651252747
2168812397,16456,apoorvmittal10,2024-07-10T11:34:41Z,COMMENTED,"thanks for updating the pr, it mostly looks good apart blocking calls and some suggestions.",1,0.9874512553215027
2197835817,16456,junrao,2024-07-26T22:00:19Z,COMMENTED,-wadhwa5 : thanks for the pr. made a pass of non-testing files. left a few comments.,1,0.9489240050315857
2204816887,16456,apoorvmittal10,2024-07-29T12:49:51Z,APPROVED,lgtm! some minor nit and adressing 's comments.,1,0.5170518755912781
2206351244,16456,junrao,2024-07-30T00:25:27Z,COMMENTED,-wadhwa5 : thanks for the updated pr. made a pass of all files. a few more comments.,1,0.9650347232818604
2213381947,16456,junrao,2024-08-01T19:00:32Z,COMMENTED,"-wadhwa5 : thanks for the updated pr. a few more comments. also, there seems to be a compilation error in the test.",1,0.8466646671295166
2216089659,16456,junrao,2024-08-02T18:03:50Z,COMMENTED,"-wadhwa5 : thanks for the updated pr. a few minor comments. also, there still seems to be compilation errors.",1,0.9073241949081421
2216520136,16456,junrao,2024-08-02T23:27:30Z,COMMENTED,-wadhwa5 : thanks for the updated pr. it seems there are still compilation errors.,1,0.8863800764083862
2219414506,16456,junrao,2024-08-05T16:21:40Z,COMMENTED,-wadhwa5 : thanks for the updated pr. do you know why there are many test failures?,1,0.8643335103988647
2219617244,16456,junrao,2024-08-05T18:27:41Z,COMMENTED,-wadhwa5 : thanks for the updated pr. just one more comment.,1,0.9313837289810181
2221556552,16456,junrao,2024-08-06T14:56:07Z,APPROVED,-wadhwa5 : thanks for the updated pr. lgtm,1,0.9099451899528503
1633518313,14364,dajac,2023-09-19T15:06:31Z,COMMENTED,thanks for the pr. i just made a first pass and left a few high level comments/questions.,1,0.9718772768974304
1636484217,14364,kirktrue,2023-09-20T21:14:06Z,CHANGES_REQUESTED,thanks for the pull request!,1,0.8458459377288818
1651058631,14364,dajac,2023-09-29T17:42:23Z,COMMENTED,thanks for the pr. i looked into the non-test files and left some comments for consideration.,1,0.9534873366355896
1652710243,14364,dajac,2023-10-02T13:24:23Z,COMMENTED,i just made another pass on the non-test files and i left a few more comments/questions.,0,0.9683564901351929
1657320395,14364,dajac,2023-10-04T12:20:21Z,COMMENTED,"thanks for the update, . i left a few more comments. we are getting there...",1,0.9903708100318909
1659896044,14364,dajac,2023-10-05T13:52:04Z,COMMENTED,thanks for the update. i just replied to existing comments and left a few nits.,1,0.8701465725898743
1661810574,14364,dajac,2023-10-06T12:59:37Z,COMMENTED,thanks for the update. i wanted to merge it to unblock the next prs but the code does not compile... so i left a small comment.,1,0.905112087726593
1664798711,14364,dajac,2023-10-09T15:33:12Z,APPROVED,"lgtm, thanks.",1,0.8991513252258301
2348722074,17373,mumrah,2024-10-04T17:53:31Z,COMMENTED,"thanks for tackling this . is it really necessary to rename the log4j config files? the kip mentions a system property that allows us to load log4j.properties files [a link] i could understand migrating our internal log4j configs for tests and such, but i think we should avoid forcing a change in our production configs. i also see that this page mentions a log4j to log4j2 bridge [a link] would that help us at all?",1,0.766249418258667
2384990466,17373,showuon,2024-10-22T12:25:20Z,COMMENTED,had a pass to `loggingresource.java`. will continue to review when available. thanks.,1,0.9638464450836182
2385239181,17373,frankvicky,2024-10-22T13:37:48Z,COMMENTED,"hi very appreciate your review. about zk stuff, i'm think about removing the zk configurations might be better handled as a follow-up pr. wdyt?",1,0.992368757724762
2387408736,17373,showuon,2024-10-23T07:24:52Z,COMMENTED,had a look for all the changes. left some comments.,0,0.9603611826896667
2437985830,17373,showuon,2024-11-15T08:42:19Z,APPROVED,"lgtm! left a minor comment, but we can address it in a separate pr. thanks for the effort!",1,0.9934760928153992
2438301792,17373,mimaison,2024-11-15T15:03:15Z,COMMENTED,"thanks for the updates, i made another pass and left a few comments and suggestions.",1,0.8469760417938232
2442212625,17373,mimaison,2024-11-18T10:38:00Z,COMMENTED,thanks for the updates! i tested the connect `/admin/loggers` endpoint and it looks good.,1,0.9873702526092529
2442563227,17373,chia7712,2024-11-18T13:57:56Z,COMMENTED,thanks for taking over this huge issue. i left some major comments for you.,1,0.9636720418930054
2444376755,17373,chia7712,2024-11-19T07:29:11Z,COMMENTED,thanks for this patch. a couple of comments remain. ptal,1,0.9844978451728821
2444669390,17373,chia7712,2024-11-19T08:22:36Z,COMMENTED,thanks for this patch. a couple of comments are left.,1,0.9581088423728943
2445984425,17373,chia7712,2024-11-19T16:23:50Z,COMMENTED,thanks for this patch. please check my latest comments to fix e2e,1,0.8877006769180298
2448721648,17373,chia7712,2024-11-20T14:06:53Z,COMMENTED,please double check the yaml format. i leave some comments about the incorrect format.,0,0.8967289328575134
2465343579,17373,mimaison,2024-11-27T15:26:46Z,COMMENTED,"thanks for the updates. the logging issues i had previously are fixed. i tested describing and altering broker levels with the admin api and it worked fine. however i ran into an issue when testing the connect rest api and there's definitively a bug in that logic, see my other comment. what's puzzling is that the ci passed, so it seems we are missing test coverage in that area. if you'd rather add the missing test in a separate pr, can you open a jira to track this issue? thanks",1,0.9841101169586182
