id,pr_number,user,submitted_at,state,body,deberta_sentiment_label,deberta_confidence
548546205,9485,rajinisivaram,2020-12-09T20:55:42Z,COMMENTED,"thanks for the updates, left some more comments. there seem to be a lot of changes that are not required (in tests, benchmarks etc.). can we revert all changes that are not strictly required for this pr? if a change doesn't relate to `authorizebyresourcetype`, we need to be able to explain why the change is required at all.",1,0.965632975101471
551895349,9485,rajinisivaram,2020-12-14T23:03:15Z,COMMENTED,"thanks for the updates, left some more comments. the main one is about super.users. we have to support super users in all variations of the code since this is a very commonly used config , even though the config name itself is specific to the implementations.",1,0.9752727746963501
553596574,9485,rajinisivaram,2020-12-16T12:11:17Z,COMMENTED,"thanks for the updates, it is looking good. just a few more comments left.",1,0.9865802526473999
554798588,9485,rajinisivaram,2020-12-17T21:34:34Z,COMMENTED,"thanks for the updates, looks good. i did another pass through the whole pr and left some more minor comments.",1,0.989046037197113
555356520,9485,rajinisivaram,2020-12-18T10:08:01Z,APPROVED,"thanks for the updates, lgtm. i will push a commit with some minor changes and merge.",1,0.9565148949623108
1709172805,14690,kirktrue,2023-11-01T23:27:02Z,CHANGES_REQUESTED,"thanks for the pr, ! this is a hurculean effort! i leave a few questions and requests for changes.",1,0.9946923851966858
1712658549,14690,dajac,2023-11-03T15:23:53Z,COMMENTED,thanks for the pr. i have started to read it. i am not done but i already left some comments.,1,0.9677274227142334
1728469440,14690,kirktrue,2023-11-14T02:02:09Z,CHANGES_REQUESTED,"this is a really tricky one, :grinning_face_with_smiling_eyes: i didn't get as far as i would like. i keep circling around the main `reconcile()` method as my brain starts to melt within minutes. i really appreciate all your comments as it makes it much easier to follow, though!",1,0.9750685095787048
1731435291,14690,dajac,2023-11-15T10:50:03Z,COMMENTED,thanks for the pr and sorry for the delay. i just made a first pass on the non-test files and i left some comments for consideration.,-1,0.9805998206138611
1734349548,14690,dajac,2023-11-16T14:34:08Z,COMMENTED,thanks for the update. i reviewed everything and left some more comments. the tests looks pretty good but i will need to make another pass on them.,1,0.9900327920913696
1739483626,14690,dajac,2023-11-20T11:30:27Z,COMMENTED,"lgtm, thanks for the patch ! i left a few small comments and there are a few unresolved comments too. we can address those separately.",1,0.9879652261734009
19195996,2466,mjsax,2017-01-30T22:37:04Z,CHANGES_REQUESTED,"thanks for the pr. looks quite promising. put a couple of comments. the comments about `kstreambuilder#stream()` also apply to `kstreambuilder#table()` (just did not want to put them twice). sorry for being picky with javadocs, but we just reworked them and need to keep them clean. (i am not picky about `topologybuilder` javadocs because those did not get reworked yet :))",1,0.9935778379440308
19423625,2466,mjsax,2017-01-31T21:43:28Z,CHANGES_REQUESTED,"thanks for the update. most comments are nitty javadoc stuff... ping for review. do you think we should add an integration test, too?",1,0.9781056642532349
19501828,2466,dguy,2017-02-01T09:28:59Z,CHANGES_REQUESTED,"- thanks for the pr. i think there are some tests missing, i.e, for the methods on `kstreambuilder` and `topologybuilder` that add `timestampextractor` i don't see any tests for them. we need tests for these in addition to the test added to `streamtasktest`",1,0.958360493183136
19833572,2466,dguy,2017-02-02T16:58:18Z,COMMENTED,i'd still like to see some tests for `kstreambuilder#stream` etc where we are adding the timestamp extractors.,0,0.9848880767822266
20178014,2466,mjsax,2017-02-05T21:43:44Z,CHANGES_REQUESTED,test code needs some improvements. overall change looks quite good already.,1,0.9405744075775146
20230522,2466,dguy,2017-02-06T10:07:56Z,COMMENTED,has done a thorough review of this and i concur with his suggestions,0,0.6121846437454224
21278772,2466,dguy,2017-02-10T16:02:12Z,APPROVED,thanks lgtm,1,0.9234151840209961
24162206,2466,mjsax,2017-02-28T05:23:47Z,APPROVED,lgtm. please review and merge after vote on kip-123 passed.,0,0.9925326704978943
28824890,2466,mjsax,2017-03-24T03:50:12Z,CHANGES_REQUESTED,thanks for rebasing. can you also update javadocs for `timestampextractor` interface to explain that an implementation must be stateless. thx.,1,0.9823305606842041
29239094,2466,mjsax,2017-03-27T16:51:57Z,APPROVED,lgtm,0,0.9618706703186035
34677192,2466,mjsax,2017-04-25T21:05:01Z,COMMENTED,"i did one more pass, and do have some further minor comments.",0,0.9873589873313904
34689879,2466,mjsax,2017-04-25T21:12:09Z,CHANGES_REQUESTED,thanks for rebasing! i did one more pass and have some more minor comments. overall very nice work!,1,0.9961283206939697
37397882,2466,guozhangwang,2017-05-10T19:10:14Z,COMMENTED,"thanks for the patch . lgtm overall, just a couple of comments. also could you please rebase so we can merge it before the feature freeze deadline?",1,0.9502824544906616
37972110,2466,guozhangwang,2017-05-13T04:39:56Z,APPROVED,merged to trunk. thanks for the big contribution!,1,0.9919780492782593
244572539,6694,mjsax,2019-06-01T04:48:02Z,COMMENTED,"thanks for the pr ! couple of comments -- might be worth to wait on input before you address them, as i am not 100% sure if the advise is correct. i never used the `offsetmetadata` myself yet, and hence, i am not 100% sure how to use it correctly.",1,0.9746229648590088
255916983,6694,abbccdda,2019-06-28T18:33:13Z,COMMENTED,thanks for the pr. could you resolve comments you already addressed?,1,0.7867363095283508
259215984,6694,mjsax,2019-07-09T00:46:38Z,COMMENTED,"sorry for the delay on reviewing. busy times again... btw: i think we should add an integration tests, too. input topic with single partitions. simple `stream.to()` program and a custom timestamp-extractor that returns ""max"" over the record-timestamp and partition-time. we write one record and check the output topic if the record was forwarded, and then stop kafkastreams. afterward, we restart kafkastreams and write a second record with _smaller_ timestamp than the first record. we again wait for the result record. this time we check that the record timestamp is the timestamp of the first record. does this make sense? not sure atm, if we need second integration test for an actual rebalance case, but atm i think one integration test should be sufficient?",-1,0.9932110905647278
269176581,6694,mjsax,2019-07-31T18:50:00Z,COMMENTED,thanks for the update! the integration test looks promising -- i think we can simplify it though (compare my comments).,1,0.991936445236206
270365494,6694,abbccdda,2019-08-02T19:56:46Z,COMMENTED,thanks for the work! same minor comments.,1,0.9878517389297485
272737998,6694,mjsax,2019-08-09T00:09:48Z,COMMENTED,"some more minor comments. also, can we add tests to `partitiongrouptest` and `recordqueuetest` for the newly added methods to the corresponding classes.",0,0.9942029118537903
273272538,6694,mjsax,2019-08-09T18:19:44Z,COMMENTED,"thanks for the update. some follow ups. also, it seems you missed to add new test methods in `recordqueuetest`.",1,0.9636568427085876
274849969,6694,cadonna,2019-08-15T09:55:23Z,COMMENTED,thank you for the pr ! here my comments:,1,0.9912106990814209
283023534,6694,cadonna,2019-09-05T12:13:52Z,COMMENTED,sorry for the delay.,-1,0.99254310131073
289620368,6694,cadonna,2019-09-18T00:53:43Z,APPROVED,"lgtm, thank you",1,0.9506407380104065
116045049,4931,rhauch,2018-04-27T19:02:17Z,COMMENTED,"great first start, ! i was a bit picky, simply because the bulk of the approach looks really good. we need to use the java service provider api, though. details below.",1,0.9961618185043335
116594302,4931,rhauch,2018-05-01T15:23:20Z,COMMENTED,"nice improvement, but i have a few more suggestions.",1,0.9451737403869629
116612497,4931,rhauch,2018-05-01T16:16:40Z,COMMENTED,more comments.,0,0.9906195402145386
116946770,4931,rhauch,2018-05-02T15:38:11Z,COMMENTED,"sorry, i thought there were more changes. perhaps don't collapse commits in the pr. still missing lots of javadoc and suggestions that were not yet addressed.",-1,0.9864020943641663
117373977,4931,wicknicks,2018-05-03T19:00:45Z,COMMENTED,"great work, ! made some comments below. thanks!",1,0.9970216155052185
117738123,4931,kkonstantine,2018-05-14T21:22:21Z,COMMENTED,"nice work ! i did a first pass, left a few comments (among which a few stylistic ones).",1,0.9941186904907227
120855906,4931,rhauch,2018-05-21T16:27:55Z,COMMENTED,"quite a few minor suggestions, and lots of javadoc missing. a few somewhat important questions below as well.",0,0.8678888082504272
122247905,4931,rhauch,2018-05-22T16:41:56Z,COMMENTED,"started another review before i realized you'd not addressed all of the comments. i'll stop here with some additional comments, some of which are quite nuanced due to the javadoc going into the public api.",0,0.9775412678718567
123451664,4931,rhauch,2018-05-25T20:35:29Z,COMMENTED,", this is looking really good, so in this pass i was _super_ critical about grammar and javadoc, especially for anything user-facing. didn't really find much w/r/t the code. keep up the great work!",1,0.9965163469314575
124191269,4931,kkonstantine,2018-05-29T22:11:21Z,APPROVED,"i confirm my previous comments have been addressed. thanks ! nice work. lgtm by me, i'll defer to the rest of the reviewers for the final approval of this pr.",1,0.9954518675804138
124201983,4931,rhauch,2018-05-29T23:36:31Z,COMMENTED,almost there. i found a number of nits that would be good to fix.,0,0.8797860741615295
124229280,4931,rhauch,2018-05-30T02:03:16Z,APPROVED,"nice work, and thanks for the diligence, patience, and responsiveness with my reviews!",1,0.9950007796287537
124245308,4931,ewencp,2018-05-30T04:32:49Z,APPROVED,"since `connectrestextensioncontext` is in the public api and we're getting some mixed signals about mutability and how much we expose this publicly, we should probably follow up on the interaction between the two kips regarding this class and its behavior. not a blocker, but we should follow up. i'll merge this to trunk for 2.0.0 now since we've resolved all the issues on this particular patch.",0,0.9823770523071289
194960948,6177,stanislavkozlovski,2019-01-22T12:22:34Z,COMMENTED,gave some of the code a short skim. i'll check it again later. let me just say thanks for driving this change - this is a great improvement and obviously requires a lot of effort to implement and test.,1,0.9922657608985901
196096967,6177,stanislavkozlovski,2019-01-24T16:59:33Z,COMMENTED,i gave this pr a better pass now. i think this is sound functionality-wise. i left a couple of small comments about tests and style but otherwise lgtm! thanks a lot for the work on this ! the tests are very exhaustive :),1,0.9967358708381653
197351158,6177,Ishiihara,2019-01-29T04:16:55Z,COMMENTED,the high level logic looks good to me. i left some minor comments to clarify my understanding.,1,0.9596590399742126
208128272,6177,hachikuji,2019-02-26T19:12:00Z,COMMENTED,left a few initial comments. i'll try to look over the coordinator logic later this week.,0,0.9885281324386597
209786185,6177,hachikuji,2019-03-01T23:58:41Z,COMMENTED,"haven't finished reviewing, but i had one important question on fencing.",0,0.8194622993469238
220189821,6177,guozhangwang,2019-03-28T23:29:17Z,COMMENTED,"made a pass over the pr, here are some nit comments plus one meta comment.",0,0.9528170228004456
224589699,6177,hachikuji,2019-04-09T23:43:18Z,COMMENTED,"thanks, a few more comments.",1,0.6579054594039917
229299231,6177,guozhangwang,2019-04-23T00:44:49Z,COMMENTED,"made another pass on the code, there are still some comments left. also we should make sure client and streams system test does not fail on jenkins before merging this. regarding `consumerprops.put(consumerconfig.group_instance_id_config, null)`. i think 's point is that, if this object is defined with `null` as the default value already (e.g. as group.id, and also as this group.instance.id as we agreed before), then not specifying it on the props map is fine since when parsing the originals, it will still use the default value, `null` to put into the map. hence we only need to check if the loaded prop file has this key or not: if not we do not need to do anything and the default `null` value will be used directly.",0,0.984562337398529
30182128,2772,michaelandrepearce,2017-03-31T07:34:02Z,COMMENTED,"review notes, to address small formatting changes, missed in cherry pick merge.",0,0.9923054575920105
31473117,2772,becketqin,2017-04-07T05:09:00Z,COMMENTED,thanks for the patch. i made a pass and left some comments.,1,0.8684787750244141
34165155,2772,hachikuji,2017-04-22T20:50:32Z,COMMENTED,thanks for the patch! left a few minor comments. one thing that would be good to add is an integration test (maybe in `plaintextconsumertest`) which utilizes headers and the extended serdes.,1,0.9871834516525269
34678907,2772,hachikuji,2017-04-25T20:34:18Z,APPROVED,"thanks for the patch. one minor comment, but otherwise lgtm.",1,0.9681185483932495
35255061,2772,ijuma,2017-04-28T01:08:04Z,COMMENTED,i had a quick look and left a few minor comments.,0,0.946631133556366
16050313,2330,ewencp,2017-01-11T04:50:57Z,COMMENTED,"-rosenblatt mostly looks good. a pile of comments, but they're mainly nits/questions. i figure given where these changes are happening a system test run would also help. have fired off a job, should show up at [a link] once jenkins gets past it's current queue and decides to start the job. (also, looks like something else got merged and this needs a rebase now.)",1,0.9285592436790466
16105458,2330,ijuma,2017-01-11T10:26:58Z,COMMENTED,"thanks for the pr, this is a nice improvement. i only had a chance to take a brief look and left a couple of comments.",1,0.9896441698074341
16141737,2330,rajinisivaram,2017-01-11T14:40:26Z,COMMENTED,"haven't gone through the whole code yet, have left a few comments.",0,0.9684216976165771
17451584,2330,rajinisivaram,2017-01-19T13:41:59Z,COMMENTED,-rosenblatt thank you for the updates. i have added a few more comments around the handling of ssl buffers. it will be really good to have a unit test for this scenario if possible.,1,0.9902344942092896
17885572,2330,rajinisivaram,2017-01-23T10:00:54Z,COMMENTED,"-rosenblatt the test is good, but i have added a comment about a timing failure i am seeing. also, the test validates `simplememorypool` in strict mode, while only the non-strict mode is actually used by the implementation. do we even want to have a strict mode? i ask because the strict mode is not handled well in selector. in the test scenario, where there is not enough memory for the request, selector would just constantly go in and out of oom, muting and unmuting, since muting is based on oom for a specific request while unmuting is based on any memory available in the pool. it only makes sense in the non-strict mode.",0,0.7851654291152954
18038451,2330,rajinisivaram,2017-01-23T22:29:17Z,APPROVED,"-rosenblatt just noted a minor typo in thread name, but apart from that both implementation and tests look good. i agree that the scenario that you described is a corner-case and the implementation is good enough as is. thank you for your patience. it is a +1 from me. perhaps or could take a look and commit?",1,0.9892140030860901
18549680,2330,junrao,2017-01-27T03:04:10Z,COMMENTED,-rosenblatt : thanks for the patch. looks good overall. left a few comments.,1,0.9915282726287842
37182203,2330,junrao,2017-05-11T02:09:46Z,COMMENTED,-rosenblatt : thanks for rebasing. made another pass and left some comments.,1,0.9654910564422607
51368717,2330,junrao,2017-07-22T22:59:00Z,COMMENTED,"-rosenblatt : sorry for the delay. made another pass. it looks pretty good. just a few minor comments below. , do you want to take a look too?",-1,0.986045777797699
52173432,2330,junrao,2017-07-25T19:59:23Z,COMMENTED,"-rosenblatt : thanks for the latest patch. a few more minor comments. also, if you preserve the commits, it will make the reviews easier.",1,0.9817189574241638
272092993,7170,mjsax,2019-08-07T18:34:36Z,COMMENTED,"thanks for the pr. made an initial pass. i still need to wrap my head around the optimization layer and how we merge repartition nodes. we need to add more test to `repartitionttopicnametest` and/or `streamsgraphtest` imho, to verify that the new `repartition()` operator works as intended. also, it seems you forgot to update `groupby()` and `groupbykey()`. finally, thinking about the kip once more: as we extend `groupby` to configure the internal repartition topic, i am wondering if we should extend the kip and also allow to do this for `join()` that may also create repartition topics? \cc",1,0.9234079122543335
278540572,7170,vvcephei,2019-08-22T17:43:12Z,COMMENTED,"hey , i finally got a chance to look at your pr. excited to see this going in! i left a few comments, but nothing huge. if you haven't done it already, can you run your tests with coverage and verify that you're happy with the actual coverage in the main code you've changed? we've had a few embarrassing bugs in new features when we had a test coverage gap... it'd be nice to make sure this works for everyone the first time around! thanks so much, -john",1,0.9957160353660583
284432806,7170,vvcephei,2019-09-05T17:46:53Z,APPROVED,"thanks for the updates, . this lgtm now.",1,0.9340808391571045
294613183,7170,mjsax,2019-09-28T02:05:40Z,COMMENTED,"i have one main concern atm, with regard to joins(). it seems that it might be possible that we change the number of user specified partitions within `streamspartitionassignor` what would not be correct imho. let's say, we have one input topic a with 1 partition and input topic b with 4 partitions. if we do [code block] i believe, we would not repartitions ""a"" with 2 partitions but with `4`. can we add a corresponding test? for the joins case, there might actually be other corner case in which we might want to raise an exception. for example: [code block] in this example, the user enforced 2 and 4 partitions but that is not valid because we need the same number of partitions for compute the join correctly. however, i believe, we would atm not throw an exception but increase the partition count of the one topic to 4, too.",0,0.9433106780052185
344962853,7170,mjsax,2020-01-18T22:27:14Z,COMMENTED,sorry for the delay in review -- we are swamped with work and it's hard to get around... (it's also a quite big pr and thus even harder to find time to review...),-1,0.9956058859825134
374744806,7170,vvcephei,2020-03-24T23:09:52Z,COMMENTED,"haha, well. i _did_ start the review, and made a fair amount of progress before getting sidetracked by a global catastrophe... it's still in my ""actively working on this"" bucket, and i'll commit to not starting new work until i finish my review. for now, i'll go ahead and ask this one question, which came up early in my review. i skimmed over the kip and discussion thread, but didn't see a specific discussion of the overload in question.",1,0.9111201763153076
385150011,7170,vvcephei,2020-03-31T22:37:08Z,APPROVED,"hey, , i _finally_ finished my review, and it looks good to me. i'm not sure if wants to make another pass.",1,0.973290205001831
385257912,7170,mjsax,2020-04-01T05:39:08Z,COMMENTED,sorry for the delay in reviewing!! and thanks to to help pushing this through. overall lgtm. thanks for writing extensive tests!,-1,0.9935483336448669
341491620,7884,junrao,2020-01-14T00:35:27Z,COMMENTED,": thanks for the new patch. overall, the logic still seems a bit over-complicated to me. left a few more comments below.",1,0.964633584022522
344249814,7884,junrao,2020-01-17T01:37:59Z,COMMENTED,: thanks for addressing the comments. a few more comments below.,1,0.95646733045578
352685569,7884,junrao,2020-02-06T23:06:21Z,COMMENTED,: thanks for the updated pr. made another pass of the non-testing files. a few comments below.,1,0.9601709246635437
360781525,7884,junrao,2020-02-19T01:52:27Z,COMMENTED,": thanks for the update. a few more comments below on the organization of the code. sorry for keeping asking you to iterate on this. however, since the code is getting a bit more involved, i want to make it easier for future contributors to understand the logic.",-1,0.9479526877403259
361446248,7884,junrao,2020-02-19T23:14:15Z,COMMENTED,: thanks for the updated pr. a few more comments below.,1,0.9290188550949097
362994397,7884,junrao,2020-02-25T02:13:01Z,COMMENTED,: thanks for the updated pr. the overall approach looks good to me now. a few more detailed comments below.,1,0.9885244965553284
365274957,7884,junrao,2020-02-26T23:57:22Z,COMMENTED,: thanks for the new patch. a few more comments on test files.,1,0.9698965549468994
366024592,7884,junrao,2020-02-27T23:31:15Z,COMMENTED,": thanks for the updated pr. a few more minor comments below. : could you make a pass of the log cleaner logic too, especially with respect to the txn markers? thanks.",1,0.9837784767150879
366583456,7884,junrao,2020-02-28T18:38:43Z,COMMENTED,": thanks for the updated pr. a few more comments. some of them are from the previous round, but not addressed.",1,0.9618640542030334
367655583,7884,junrao,2020-03-05T19:40:18Z,COMMENTED,: thanks for the updated pr. i made another pass of the tests. a few more comments below.,1,0.9684643745422363
372942510,7884,junrao,2020-03-11T16:49:36Z,APPROVED,: thanks for the latest pr. lgtm. waiting to see if has any more comments.,1,0.9799181818962097
373022703,7884,hachikuji,2020-03-11T20:01:47Z,COMMENTED,thanks for the patch. left some comments in the filtering logic. still need to look over the cleaner.,1,0.95563805103302
29031913,2735,hachikuji,2017-03-25T00:23:00Z,COMMENTED,a few minor comments (i've seen all of this before obviously).,0,0.9327426552772522
29610617,2735,junrao,2017-03-29T01:55:42Z,COMMENTED,: thanks for the patch. some comments on the server side.,1,0.9501552581787109
29781026,2735,junrao,2017-03-29T16:57:45Z,COMMENTED,a couple of initial comments on the producer side.,0,0.987504780292511
30112104,2735,junrao,2017-03-30T21:18:13Z,COMMENTED,: thanks for the patch. lgtm. just a few more minor comments.,1,0.9786943197250366
30123770,2735,hachikuji,2017-03-30T23:10:25Z,COMMENTED,thanks for the pr. left a bunch of minor comments.,1,0.862856388092041
30213820,2735,ijuma,2017-03-31T11:14:54Z,COMMENTED,a few minor comments.,0,0.9576659798622131
30427235,2735,junrao,2017-04-03T02:44:20Z,COMMENTED,a couple of minor comments. probably you can address them in a followup patch.,0,0.9759331345558167
54564800,3621,becketqin,2017-08-07T04:59:01Z,COMMENTED,thanks for the patch. i'll review it soon. i have one high level comment below regarding the scope of this patch. does that make sense?,1,0.9853237867355347
55426696,3621,becketqin,2017-08-13T05:52:46Z,COMMENTED,thanks for the patch. i haven't finished the review yet. will finish it tomorrow.,1,0.9668917655944824
55990989,3621,becketqin,2017-08-14T06:25:13Z,COMMENTED,thanks for the patch. i made a pass on all the none testing code and left some comments.,1,0.9462279677391052
57356327,3621,becketqin,2017-08-19T23:37:21Z,COMMENTED,thanks for the patch. looks good overall. left some minor comments. do you also have time to take a look? this patch is part 1 of kip-113 which added the wire protocols and allows users to specify log dir when a new replica is created on a broker (either through topic creation or partition reassignment). a follow up patch will implement the mechanism of replica movement within a broker.,1,0.9904738068580627
57901755,3621,junrao,2017-08-23T01:39:13Z,COMMENTED,: thanks for the patch. looks good overall. added a few comments below.,1,0.9908739328384399
58545656,3621,junrao,2017-08-25T01:49:48Z,COMMENTED,: thanks for the updated patch. a few more minor comments.,1,0.9527956247329712
59716978,3621,junrao,2017-08-30T22:53:29Z,COMMENTED,: thanks for the patch. lgtm. just a minor comment below. i will let jiangjie make the final pass of the patch.,1,0.981702983379364
60269908,3621,becketqin,2017-09-02T21:16:38Z,COMMENTED,thanks for updating the patch. made another pass. just two comments regarding the inference of error on the client side. otherwise lgtm.,1,0.9392340183258057
384349548,7898,OneCricketeer,2020-03-31T02:03:42Z,COMMENTED,first pass,0,0.9902111291885376
851562910,7898,viktorsomogyi,2022-01-17T10:56:50Z,COMMENTED,"overall i think this is a thorough pr, thanks for doing it. had a few comments but otherwise it'd be a +1 from me. would be happy to see this merged.",1,0.9929185509681702
870570014,7898,mimaison,2022-02-10T15:49:14Z,COMMENTED,thanks for the pr. i've made a first pass (did not look at ./streams or ./tests) and i think it looks pretty good. i left a few comments/questions.,1,0.9871751666069031
894460030,7898,showuon,2022-02-27T04:22:53Z,COMMENTED,had a 1st pass to the changes above `plaintextadminintegrationtest.scala`. will continue to review the remaining code changes. thanks.,1,0.9721027612686157
894470734,7898,showuon,2022-02-27T08:21:09Z,COMMENTED,had a 1st pass to the changes above `rocksdbtimestampedstoretest.java`. will continue to review the remaining code changes. thanks.,1,0.9706825017929077
894477032,7898,showuon,2022-02-27T09:01:44Z,COMMENTED,", i've had a first pass to all the files. thanks for the work! in addition to the comments left, some high level comments: 1. please rebase to the latest trunk to fix merge conflict 2. i think we should run a system test and trogdor test to make sure this change won't break existing tests. thank you.",1,0.9942382574081421
460417792,9039,mjsax,2020-08-04T01:31:09Z,COMMENTED,did a first pass. did not look into all details yet (especially the actual algorithm -- need more time to grog it),0,0.9805088043212891
461257792,9039,ableegoldman,2020-08-05T01:51:49Z,COMMENTED,"looking good! the actual algorithm code turned out surprisingly clean, nice job simplifying everything.",1,0.9963229894638062
464624060,9039,ableegoldman,2020-08-11T02:45:54Z,COMMENTED,"still going through the integration tests, leaving my partial review for now",0,0.9841921329498291
473887680,9039,ableegoldman,2020-08-24T22:15:17Z,APPROVED,"looking good! i ran the randomized input test 500 times locally to check, all green :thumbs_up:",1,0.996491014957428
476853714,9039,vvcephei,2020-08-27T21:33:03Z,COMMENTED,"hey , thanks for the feature! this pr looks great to me overall, just a few comments. i also noticed one of sophie's comments (about a typo `supplies` -> `supplier`) still needs to be addressed. thanks, -john",1,0.9965901374816895
479000860,9039,vvcephei,2020-08-31T22:19:32Z,APPROVED,"thanks, !",1,0.9907322525978088
2142339499,16456,apoorvmittal10,2024-06-26T16:38:23Z,CHANGES_REQUESTED,"thanks for the pr. took an initial look, will review again later. some comments though.",1,0.9483858942985535
2153743994,16456,apoorvmittal10,2024-07-02T14:47:25Z,CHANGES_REQUESTED,"did a partial review, will complete the review post addressing current comments.",0,0.989941418170929
2156298186,16456,apoorvmittal10,2024-07-03T12:23:36Z,CHANGES_REQUESTED,"the pr has unintended changes i think, can we please clean them.",0,0.9005621671676636
2168812397,16456,apoorvmittal10,2024-07-10T11:34:41Z,COMMENTED,"thanks for updating the pr, it mostly looks good apart blocking calls and some suggestions.",1,0.961635947227478
2197835817,16456,junrao,2024-07-26T22:00:19Z,COMMENTED,-wadhwa5 : thanks for the pr. made a pass of non-testing files. left a few comments.,1,0.9601955413818359
2204816887,16456,apoorvmittal10,2024-07-29T12:49:51Z,APPROVED,lgtm! some minor nit and adressing 's comments.,1,0.9851313233375549
2206351244,16456,junrao,2024-07-30T00:25:27Z,COMMENTED,-wadhwa5 : thanks for the updated pr. made a pass of all files. a few more comments.,1,0.972510814666748
2213381947,16456,junrao,2024-08-01T19:00:32Z,COMMENTED,"-wadhwa5 : thanks for the updated pr. a few more comments. also, there seems to be a compilation error in the test.",1,0.9708842635154724
2216089659,16456,junrao,2024-08-02T18:03:50Z,COMMENTED,"-wadhwa5 : thanks for the updated pr. a few minor comments. also, there still seems to be compilation errors.",1,0.9644885063171387
2216520136,16456,junrao,2024-08-02T23:27:30Z,COMMENTED,-wadhwa5 : thanks for the updated pr. it seems there are still compilation errors.,1,0.9546293616294861
2219414506,16456,junrao,2024-08-05T16:21:40Z,COMMENTED,-wadhwa5 : thanks for the updated pr. do you know why there are many test failures?,1,0.9284661412239075
2219617244,16456,junrao,2024-08-05T18:27:41Z,COMMENTED,-wadhwa5 : thanks for the updated pr. just one more comment.,1,0.9524530172348022
2221556552,16456,junrao,2024-08-06T14:56:07Z,APPROVED,-wadhwa5 : thanks for the updated pr. lgtm,1,0.979363203048706
1633518313,14364,dajac,2023-09-19T15:06:31Z,COMMENTED,thanks for the pr. i just made a first pass and left a few high level comments/questions.,1,0.9528972506523132
1636484217,14364,kirktrue,2023-09-20T21:14:06Z,CHANGES_REQUESTED,thanks for the pull request!,1,0.8261392712593079
1651058631,14364,dajac,2023-09-29T17:42:23Z,COMMENTED,thanks for the pr. i looked into the non-test files and left some comments for consideration.,1,0.9076851010322571
1652710243,14364,dajac,2023-10-02T13:24:23Z,COMMENTED,i just made another pass on the non-test files and i left a few more comments/questions.,0,0.9921028017997742
1657320395,14364,dajac,2023-10-04T12:20:21Z,COMMENTED,"thanks for the update, . i left a few more comments. we are getting there...",1,0.9851559400558472
1659896044,14364,dajac,2023-10-05T13:52:04Z,COMMENTED,thanks for the update. i just replied to existing comments and left a few nits.,1,0.9407355189323425
1661810574,14364,dajac,2023-10-06T12:59:37Z,COMMENTED,thanks for the update. i wanted to merge it to unblock the next prs but the code does not compile... so i left a small comment.,1,0.9493106007575989
1664798711,14364,dajac,2023-10-09T15:33:12Z,APPROVED,"lgtm, thanks.",1,0.8075713515281677
2348722074,17373,mumrah,2024-10-04T17:53:31Z,COMMENTED,"thanks for tackling this . is it really necessary to rename the log4j config files? the kip mentions a system property that allows us to load log4j.properties files [a link] i could understand migrating our internal log4j configs for tests and such, but i think we should avoid forcing a change in our production configs. i also see that this page mentions a log4j to log4j2 bridge [a link] would that help us at all?",1,0.9649505019187927
2384990466,17373,showuon,2024-10-22T12:25:20Z,COMMENTED,had a pass to `loggingresource.java`. will continue to review when available. thanks.,1,0.9780836701393127
2385239181,17373,frankvicky,2024-10-22T13:37:48Z,COMMENTED,"hi very appreciate your review. about zk stuff, i'm think about removing the zk configurations might be better handled as a follow-up pr. wdyt?",1,0.988410472869873
2387408736,17373,showuon,2024-10-23T07:24:52Z,COMMENTED,had a look for all the changes. left some comments.,0,0.9165138006210327
2437985830,17373,showuon,2024-11-15T08:42:19Z,APPROVED,"lgtm! left a minor comment, but we can address it in a separate pr. thanks for the effort!",1,0.994950532913208
2438301792,17373,mimaison,2024-11-15T15:03:15Z,COMMENTED,"thanks for the updates, i made another pass and left a few comments and suggestions.",1,0.9085410833358765
2442212625,17373,mimaison,2024-11-18T10:38:00Z,COMMENTED,thanks for the updates! i tested the connect `/admin/loggers` endpoint and it looks good.,1,0.9913408160209656
2442563227,17373,chia7712,2024-11-18T13:57:56Z,COMMENTED,thanks for taking over this huge issue. i left some major comments for you.,1,0.9551281929016113
2444376755,17373,chia7712,2024-11-19T07:29:11Z,COMMENTED,thanks for this patch. a couple of comments remain. ptal,1,0.9719780683517456
2444669390,17373,chia7712,2024-11-19T08:22:36Z,COMMENTED,thanks for this patch. a couple of comments are left.,1,0.9000081419944763
2445984425,17373,chia7712,2024-11-19T16:23:50Z,COMMENTED,thanks for this patch. please check my latest comments to fix e2e,1,0.9208360314369202
2448721648,17373,chia7712,2024-11-20T14:06:53Z,COMMENTED,please double check the yaml format. i leave some comments about the incorrect format.,0,0.993966817855835
2465343579,17373,mimaison,2024-11-27T15:26:46Z,COMMENTED,"thanks for the updates. the logging issues i had previously are fixed. i tested describing and altering broker levels with the admin api and it worked fine. however i ran into an issue when testing the connect rest api and there's definitively a bug in that logic, see my other comment. what's puzzling is that the ci passed, so it seems we are missing test coverage in that area. if you'd rather add the missing test in a separate pr, can you open a jira to track this issue? thanks",1,0.9836593866348267
2471037405,17373,chia7712,2024-11-30T19:47:54Z,COMMENTED,thanks for the updates. there are additional breaking changes that are causing the end-to-end tests to fail. i’ve left comments on the relevant code. please take a look.,1,0.9514510631561279
