id,pr_number,user,created_at,body,is_bot_generated,is_bot_trigger,is_build_results_link,is_bot_mention,is_k8s_test_command,is_specific_command,is_bot_related
271683074,1446,asfbot,2017-01-10T20:06:28Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/679/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
271684160,1446,asfbot,2017-01-10T20:10:55Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/685/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
271704650,1446,asfbot,2017-01-10T21:33:33Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/695/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
271704729,1446,asfbot,2017-01-10T21:33:52Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/697/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
271705130,1446,asfbot,2017-01-10T21:35:21Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/695/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
271824683,1446,asfbot,2017-01-11T09:50:14Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/721/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
271829127,1446,asfbot,2017-01-11T10:09:57Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/721/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
271829959,1446,asfbot,2017-01-11T10:13:30Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/723/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
271844800,1446,asfbot,2017-01-11T11:25:08Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/729/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
271844828,1446,asfbot,2017-01-11T11:25:19Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/727/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
271844878,1446,asfbot,2017-01-11T11:25:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/727/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
271852774,1446,asfbot,2017-01-11T12:08:53Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/730/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
271861919,1446,asfbot,2017-01-11T12:58:08Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/728/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
271867629,1446,asfbot,2017-01-11T13:26:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/728/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
271949565,1446,asfbot,2017-01-11T18:17:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/745/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
271950927,1446,asfbot,2017-01-11T18:21:50Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/743/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
271986174,1446,asfbot,2017-01-11T20:35:17Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/743/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
538399248,6295,omkreddy,2019-10-04T13:35:09Z,retest this please,False,True,False,False,False,False,True
276164814,2466,asfbot,2017-01-30T19:30:43Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1337/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
276165119,2466,asfbot,2017-01-30T19:31:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1333/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
276173321,2466,asfbot,2017-01-30T20:00:35Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1333/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
276465102,2466,asfbot,2017-01-31T19:26:34Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1360/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
276465170,2466,asfbot,2017-01-31T19:26:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1356/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
276466419,2466,asfbot,2017-01-31T19:31:02Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1356/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
276482452,2466,asfbot,2017-01-31T20:29:38Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1369/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
276482513,2466,asfbot,2017-01-31T20:29:49Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1369/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
276491081,2466,asfbot,2017-01-31T21:02:50Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1373/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277004397,2466,asfbot,2017-02-02T16:20:23Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1432/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277004793,2466,asfbot,2017-02-02T16:21:39Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1429/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
277013504,2466,asfbot,2017-02-02T16:50:49Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1429/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277108644,2466,asfbot,2017-02-02T22:43:11Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1444/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277115513,2466,asfbot,2017-02-02T23:16:06Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1441/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277118223,2466,asfbot,2017-02-02T23:29:12Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1441/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
277394196,2466,asfbot,2017-02-03T23:47:50Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1481/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277394353,2466,asfbot,2017-02-03T23:48:56Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1484/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277394537,2466,asfbot,2017-02-03T23:50:15Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1481/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
277403268,2466,asfbot,2017-02-04T00:56:15Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1489/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277403348,2466,asfbot,2017-02-04T00:56:51Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1486/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
277403409,2466,asfbot,2017-02-04T00:57:17Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1486/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277405180,2466,asfbot,2017-02-04T01:13:13Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1488/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277408242,2466,asfbot,2017-02-04T01:44:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1493/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277408285,2466,asfbot,2017-02-04T01:44:51Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1490/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
277408320,2466,asfbot,2017-02-04T01:45:14Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1490/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277413314,2466,asfbot,2017-02-04T02:52:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1494/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277413403,2466,asfbot,2017-02-04T02:54:08Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1491/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277413508,2466,asfbot,2017-02-04T02:55:41Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1491/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
277442083,2466,asfbot,2017-02-04T12:24:09Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1500/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277442515,2466,asfbot,2017-02-04T12:29:18Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1497/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
277446441,2466,asfbot,2017-02-04T13:38:11Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1497/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277454386,2466,asfbot,2017-02-04T15:49:59Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1501/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
277457827,2466,asfbot,2017-02-04T16:37:22Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1498/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
277460507,2466,asfbot,2017-02-04T17:17:31Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1498/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
278659444,2466,asfbot,2017-02-09T14:37:42Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1594/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
278660843,2466,asfbot,2017-02-09T14:42:14Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1591/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
278669904,2466,asfbot,2017-02-09T15:10:26Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1591/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
278694384,2466,asfbot,2017-02-09T16:29:27Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1605/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
278695163,2466,asfbot,2017-02-09T16:31:48Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1602/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
278696546,2466,asfbot,2017-02-09T16:36:17Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1602/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
278931202,2466,asfbot,2017-02-10T12:28:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1622/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
278938319,2466,asfbot,2017-02-10T13:09:43Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1625/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
278943998,2466,asfbot,2017-02-10T13:39:59Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1622/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
281547989,2466,asfbot,2017-02-22T02:21:02Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1791/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
281554085,2466,asfbot,2017-02-22T02:58:46Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1792/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
281554091,2466,asfbot,2017-02-22T02:58:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1794/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
281752894,2466,asfbot,2017-02-22T18:11:05Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1808/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
281753358,2466,asfbot,2017-02-22T18:12:41Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1810/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
281753995,2466,asfbot,2017-02-22T18:14:52Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1807/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
282337368,2466,asfbot,2017-02-24T16:34:01Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1837/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
282339145,2466,asfbot,2017-02-24T16:40:51Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1835/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
282339228,2466,asfbot,2017-02-24T16:41:10Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1834/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
282431695,2466,asfbot,2017-02-24T23:16:55Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/1846/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
282431752,2466,asfbot,2017-02-24T23:17:18Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/1848/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
282436824,2466,asfbot,2017-02-24T23:51:39Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/1845/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
287639801,2466,asfbot,2017-03-19T19:17:50Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2268/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
287639957,2466,asfbot,2017-03-19T19:19:54Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2265/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
287642221,2466,asfbot,2017-03-19T19:49:10Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2265/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
288574029,2466,asfbot,2017-03-22T23:45:17Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2346/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
288574130,2466,asfbot,2017-03-22T23:45:54Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2342/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
288574134,2466,asfbot,2017-03-22T23:45:56Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2342/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
288585051,2466,asfbot,2017-03-23T00:53:36Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2343/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
288585432,2466,asfbot,2017-03-23T00:56:18Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2347/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
288585759,2466,asfbot,2017-03-23T00:58:21Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2343/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
288672562,2466,asfbot,2017-03-23T10:08:38Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2345/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
288672629,2466,asfbot,2017-03-23T10:08:52Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2345/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
288700938,2466,asfbot,2017-03-23T12:17:47Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2349/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
289076234,2466,asfbot,2017-03-24T16:42:13Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2365/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
289078717,2466,asfbot,2017-03-24T16:51:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2369/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
289082529,2466,asfbot,2017-03-24T17:04:24Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2365/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
297852198,2466,asfbot,2017-04-27T22:05:15Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/3230/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
297853361,2466,asfbot,2017-04-27T22:10:57Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/3234/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
297855439,2466,asfbot,2017-04-27T22:22:00Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/3240/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
297976181,2466,asfbot,2017-04-28T11:37:42Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/3275/
Test PASSed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
297977017,2466,asfbot,2017-04-28T11:42:34Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/3280/
Test PASSed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
297980007,2466,asfbot,2017-04-28T11:59:42Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/3271/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
300709543,2466,asfbot,2017-05-11T07:44:21Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/3743/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
300730767,2466,asfbot,2017-05-11T09:10:10Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/3749/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
300732365,2466,asfbot,2017-05-11T09:16:48Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/3739/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
301222605,2466,asfbot,2017-05-13T03:39:17Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.11/3859/
Test PASSed (JDK 7 and Scala 2.11).
",True,False,False,False,False,False,True
301223588,2466,asfbot,2017-05-13T04:06:32Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/3848/
Test PASSed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
510540171,6694,bbejeck,2019-07-11T15:42:11Z,retest this please,False,True,False,False,False,False,True
513356215,6694,tedyu,2019-07-19T19:51:23Z,retest this please,False,True,False,False,False,False,True
390345195,4931,mageshn,2018-05-18T22:06:46Z,retest this please,False,True,False,False,False,False,True
390345486,4931,ewencp,2018-05-18T22:08:17Z,retest this please,False,True,False,False,False,False,True
390535156,4931,mageshn,2018-05-21T02:16:08Z,retest this please,False,True,False,False,False,False,True
391540475,4931,mageshn,2018-05-23T23:56:12Z,retest this please,False,True,False,False,False,False,True
466228114,6177,abbccdda,2019-02-22T00:46:06Z,Retest this please,False,True,False,False,False,False,True
468482972,6177,abbccdda,2019-02-28T23:35:59Z,Retest this please,False,True,False,False,False,False,True
468744310,6177,abbccdda,2019-03-01T17:28:12Z,Retest this please,False,True,False,False,False,False,True
470380031,6177,abbccdda,2019-03-07T04:26:42Z,"Retest this please
",False,True,False,False,False,False,True
476050340,6177,abbccdda,2019-03-25T04:23:21Z,Retest this please,False,True,False,False,False,False,True
482182541,6177,abbccdda,2019-04-11T16:18:32Z,Retest this please,False,True,False,False,False,False,True
484186080,6177,abbccdda,2019-04-17T17:27:51Z,Retest this please,False,True,False,False,False,False,True
484684160,6177,hachikuji,2019-04-18T20:46:45Z,retest this please,False,True,False,False,False,False,True
484955018,6177,abbccdda,2019-04-19T16:52:21Z,Retest this please,False,True,False,False,False,False,True
485038316,6177,guozhangwang,2019-04-19T23:37:08Z,retest this please,False,True,False,False,False,False,True
486749973,6177,abbccdda,2019-04-25T16:44:51Z,"Retest this please
",False,True,False,False,False,False,True
486885313,6177,abbccdda,2019-04-26T00:40:41Z,Retest this please,False,True,False,False,False,False,True
290519242,2772,asfbot,2017-03-30T19:28:52Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2546/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
290519257,2772,asfbot,2017-03-30T19:28:55Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2546/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
290519311,2772,asfbot,2017-03-30T19:29:07Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2550/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
290521965,2772,asfbot,2017-03-30T19:39:07Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2547/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
290521968,2772,asfbot,2017-03-30T19:39:08Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2547/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
290522013,2772,asfbot,2017-03-30T19:39:16Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.11/2551/
Test FAILed (JDK 8 and Scala 2.11).
",True,False,False,False,False,False,True
290523073,2772,asfbot,2017-03-30T19:43:48Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk7-scala2.10/2548/
Test FAILed (JDK 7 and Scala 2.10).
",True,False,False,False,False,False,True
290523123,2772,asfbot,2017-03-30T19:43:58Z,"
Refer to this link for build results (access rights to CI server needed): 
https://builds.apache.org/job/kafka-pr-jdk8-scala2.12/2548/
Test FAILed (JDK 8 and Scala 2.12).
",True,False,False,False,False,False,True
